Tract,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,High Cost,Tribal,ISP Desert,ACP Desert
54003971205,4410,4093,112,0,15,0,12,37.2,81500,0,880,145,411,160,22,239,185,1636,1478,158,663,0,1467,59,110,1467,1467,1263,129,106,67,33,17,57,38,149,123,4351,0,9,32,18,2,15,3019,4101,1636,110,0,219.59,7,5,Xfinity -- One Ring Networks -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- Verizon -- FRONTIER,0,0,1,1
54003971206,7772,5836,735,33,190,0,953,38.0,82774,76,1442,208,898,385,24,510,651,2995,2623,372,1009,11,2756,180,48,2767,2756,2546,169,95,95,110,83,453,372,282,239,7142,0,15,492,123,25,105,5372,7281,2995,212,0,425.18,7,4,Xfinity -- One Ring Networks -- Shentel -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- FRONTIER,0,0,1,1
54003971301,5711,4189,829,0,15,0,493,31.3,55923,24,965,279,975,142,27,512,306,2451,912,1539,551,0,2233,93,125,2254,2254,1832,159,123,123,178,128,214,214,390,367,5255,42,144,151,119,84,0,3556,5367,2451,369,0,791.26,7,5,Xfinity -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- Verizon -- FRONTIER -- Shentel,0,0,1,1
54003971302,4402,3937,123,0,0,0,204,42.0,86432,46,875,277,456,137,38,234,66,1500,1245,255,549,9,1370,52,69,1393,1384,1172,107,87,72,101,101,143,56,73,73,4131,8,114,14,135,92,0,3352,4204,1500,239,0,658.81,5,4,Xfinity -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- FRONTIER,0,0,1,1
54003971401,4005,3633,191,0,97,0,13,50.0,90000,0,907,94,578,447,39,62,13,1544,1343,201,395,12,1483,11,38,1495,1483,1114,49,0,0,13,13,244,244,82,82,3784,0,15,148,58,0,61,2952,3687,1544,187,0,151.38,6,5,Xfinity -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- Verizon -- FRONTIER,0,0,1,1
54003971402,6262,4766,902,0,11,0,535,32.7,56483,12,1393,140,693,265,42,421,1195,2571,1516,1055,930,0,2263,107,201,2274,2274,1855,242,106,91,225,121,529,496,294,204,5832,57,10,167,196,34,10,3999,5707,2571,328,0,2284.38,8,5,Xfinity -- One Ring Networks -- Shentel -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- Verizon -- FRONTIER,0,0,1,1
54003971500,3337,2425,459,16,0,0,120,39.9,43594,0,551,191,348,74,8,328,354,1519,738,781,372,0,1210,166,143,1219,1219,1045,176,82,70,217,134,291,235,215,191,3144,12,11,170,0,30,1,2295,3044,1519,284,1,2607.86,8,5,Xfinity -- Segra -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- Verizon -- FRONTIER -- Shentel,0,0,1,1
54003971600,4796,3481,831,4,42,0,346,37.4,51493,62,1138,302,563,312,42,638,683,2239,999,1240,843,0,1953,117,169,1953,1953,1780,246,295,195,212,179,255,228,336,336,4484,43,11,166,92,72,0,3544,4477,2239,431,1,2862.95,8,5,Xfinity -- Segra -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- Verizon -- FRONTIER -- Shentel,0,0,1,1
54003971700,6264,4431,478,17,6,0,397,34.1,54079,179,913,264,489,206,0,885,829,2404,1294,1110,920,0,2075,160,169,2149,2149,1485,240,124,100,322,266,399,364,321,258,6061,0,0,103,100,154,6,3772,5996,2404,511,1,3982.75,8,5,Xfinity -- Segra -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- Verizon -- FRONTIER -- Shentel,0,0,1,1
54003971801,4373,4041,43,0,0,0,50,42.6,90826,44,796,122,711,510,25,121,201,1719,1361,358,514,0,1648,28,43,1667,1667,1080,52,9,9,181,181,123,110,164,140,4329,0,0,0,44,0,0,3130,4065,1719,143,0,180.25,7,5,Xfinity -- Shentel -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- Verizon -- FRONTIER,0,0,1,1
54003971802,4022,3816,23,13,0,0,107,51.3,68106,7,1144,228,476,174,20,351,147,1893,1335,558,419,33,1201,428,231,1257,1224,891,616,190,133,95,79,252,61,150,114,3961,0,61,0,0,0,0,3307,3867,1893,127,0,66.28,7,5,Xfinity -- One Ring Networks -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- Verizon -- FRONTIER,0,0,1,1
54003971901,7272,6678,76,0,1,0,407,40.2,86260,0,1589,262,837,138,175,206,217,2717,2310,407,854,0,2426,142,149,2459,2459,2173,194,46,22,63,33,392,308,125,66,6848,87,73,168,96,29,95,4948,6935,2717,249,0,746.98,8,5,Xfinity -- One Ring Networks -- Shentel -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- Verizon -- FRONTIER,0,0,1,1
54003971902,5023,4170,259,10,209,0,378,31.7,90492,0,1174,83,621,267,90,118,292,1693,1301,392,551,0,1601,32,60,1601,1601,1438,71,19,12,66,36,150,142,156,152,4559,0,20,160,284,155,145,3304,4840,1693,142,0,511.17,7,4,Xfinity -- One Ring Networks -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- FRONTIER -- Shentel,0,0,1,1
54003972001,5893,4971,291,0,79,0,305,37.2,105184,0,921,320,1021,333,0,199,167,2169,1789,380,853,0,1990,120,59,1990,1990,1816,146,71,71,26,0,180,180,100,100,5352,0,110,371,60,100,143,4070,5622,2169,248,0,774.54,5,3,Xfinity -- T-Mobile US -- Morgan Wireless  LLC -- FRONTIER -- Shentel,0,0,1,1
54003972002,3207,2907,203,0,0,0,72,42.5,54167,7,610,276,292,0,0,201,397,1142,923,219,437,0,981,161,0,981,981,917,155,73,73,262,150,80,80,128,85,3101,3,23,59,21,0,64,2327,3016,1142,190,0,1060.98,5,3,Xfinity -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- Shentel,0,0,1,1
54003972003,3873,3338,136,0,10,0,53,41.5,71914,20,944,89,162,175,0,132,200,1505,1019,486,626,0,1317,178,10,1317,1317,1185,141,24,0,133,123,83,62,104,79,3751,0,45,77,0,8,0,2886,3815,1505,156,0,387.72,6,3,Xfinity -- One Ring Networks -- Shentel -- T-Mobile US -- Morgan Wireless  LLC -- FRONTIER,0,0,1,1
54003972101,6021,5060,471,0,28,0,336,39.0,77368,33,1497,318,680,248,59,57,321,2130,1839,291,673,0,1889,110,131,1896,1896,1673,234,13,7,29,29,216,37,278,251,5863,0,0,139,19,35,9,4260,5481,2130,237,1,338.05,6,4,Xfinity -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- FRONTIER -- Shentel,0,0,1,1
54003972103,3802,3244,398,0,33,18,288,33.1,84444,5,459,288,442,111,0,144,205,1420,1052,368,500,0,1359,37,24,1359,1359,1108,47,11,11,145,98,55,55,99,99,3621,14,0,167,0,0,0,2409,3469,1420,152,0,815.06,6,4,Xfinity -- One Ring Networks -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- FRONTIER,0,0,1,1
54003972104,5007,4422,416,0,0,0,309,37.7,78905,0,1199,179,357,221,13,105,34,2093,1849,244,437,0,2016,52,25,2016,2016,1789,51,23,23,0,0,43,43,248,233,4574,22,0,227,184,0,0,3424,4894,2093,150,0,721.32,6,4,Xfinity -- Shentel -- T-Mobile US -- Morgan Wireless  LLC -- Verizon -- FRONTIER,0,0,1,1
54003972105,3731,2861,153,15,161,0,218,32.7,72679,50,680,213,203,118,0,102,47,1356,1176,180,465,0,1208,93,55,1208,1208,937,79,11,0,39,38,162,139,254,219,3515,0,8,182,26,0,44,2352,3247,1356,128,0,501.28,7,5,Xfinity -- Shentel -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- Verizon -- FRONTIER,0,0,1,1
54005958200,4228,4218,0,0,0,0,0,42.7,60625,118,1058,216,141,125,0,335,320,1437,1212,225,529,0,1187,86,164,1229,1229,1049,168,99,58,171,82,198,164,135,135,4228,0,0,0,0,8,0,2771,3937,1437,369,1,55.93,5,3,Foster Communications LLC -- Optimum -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54005958300,4006,3899,9,0,2,0,2,46.0,62244,41,1434,297,279,78,0,207,424,1550,1173,377,418,0,1306,90,154,1357,1357,1071,166,76,33,267,201,169,122,138,132,4006,0,0,0,0,0,0,2889,3902,1550,357,1,49.8,6,4,ArmstrongUtilitiesInc -- Optimum -- T-Mobile US -- Verizon -- FRONTIER -- Shentel,0,0,1,1
54005958400,2026,1896,0,0,26,0,45,51.8,70385,32,446,53,124,193,10,222,171,730,496,234,170,0,663,21,46,664,664,559,47,98,98,58,38,72,44,63,61,1975,0,0,27,24,21,37,1576,1924,730,206,1,284.26,5,3,Shentel -- Optimum -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54005958501,2494,2356,0,0,0,0,0,45.9,56333,66,635,93,88,80,15,145,266,836,692,144,209,13,703,2,118,748,735,701,88,54,44,82,68,191,154,30,22,2483,0,0,0,11,0,0,1732,2406,836,194,1,30.16,4,2,FRONTIER -- Optimum -- T-Mobile US -- Shentel,0,0,1,1
54005958502,3298,3189,36,0,0,0,0,47.1,52188,53,898,203,83,89,0,158,274,1251,1006,245,322,0,1084,52,115,1084,1084,853,112,0,0,135,85,177,160,275,244,3296,0,1,1,0,0,0,2550,3089,1251,314,1,62.35,6,3,Foster Communications LLC -- Shentel -- Optimum -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54005958600,1790,1737,0,0,4,0,24,44.0,58194,20,602,113,108,16,0,49,154,726,617,109,221,0,641,46,39,649,649,647,61,23,6,79,45,134,126,86,82,1781,5,0,4,0,0,0,1320,1724,726,132,1,33.99,3,2,FRONTIER -- Optimum -- T-Mobile US,0,0,1,1
54005958700,1563,1528,13,0,0,0,0,48.0,33295,9,542,73,21,5,0,152,149,649,462,187,165,7,422,73,147,429,422,318,113,51,31,186,62,110,68,137,110,1544,0,9,0,10,0,0,1081,1463,649,122,1,15.69,3,2,FRONTIER -- Shentel -- T-Mobile US,0,0,1,1
54005958800,2300,2296,0,0,4,0,0,41.6,56444,74,483,214,146,99,11,192,325,813,661,152,274,0,568,49,196,599,599,533,159,34,11,160,69,101,10,46,46,2285,0,0,0,15,0,0,1561,2189,813,258,1,52.39,5,3,Shentel -- Optimum -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54007967900,5045,4843,15,0,0,0,112,39.7,41575,111,1652,294,302,65,0,253,889,1656,1415,241,526,17,1324,92,223,1341,1324,841,305,115,76,206,89,405,357,240,202,4999,0,41,3,2,0,0,3599,4859,1656,274,1,22.02,6,5,Micrologic -- Shentel -- TDS Telecom -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54007968000,3680,3330,84,0,0,0,25,49.7,42716,97,1194,186,239,162,28,138,498,1546,1237,309,344,0,1058,193,295,1063,1063,902,396,122,27,163,82,380,203,210,161,3678,0,2,0,0,1,0,2690,3452,1546,303,1,25.03,5,4,Shentel -- TDS Telecom -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54007968100,3780,3013,32,33,11,0,0,53.9,45401,71,992,511,260,21,9,126,292,1365,1070,295,451,19,1077,46,223,1121,1102,655,182,57,44,142,110,264,162,348,272,3768,0,0,7,5,0,0,3003,3657,1365,314,1,29.34,6,5,Micrologic -- Shentel -- TDS Telecom -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54009031102,3958,3892,0,0,0,0,16,44.3,67880,8,1139,84,427,165,0,153,93,1773,1565,208,354,0,1466,198,109,1496,1496,1313,262,72,39,45,31,153,126,372,204,3916,0,0,42,0,0,24,2833,3817,1773,199,1,306.63,5,4,Xfinity -- Blue Devil Cable -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54009031103,2289,2006,59,0,1,0,70,45.7,41736,21,525,101,182,73,0,247,108,1173,522,651,196,0,1027,47,99,1036,1036,900,114,86,53,355,340,87,61,164,164,2260,0,0,29,0,54,44,1817,2258,1173,149,0,1546.5,3,3,Xfinity -- FRONTIER -- T-Mobile US,0,0,1,1
54009031104,2144,1994,14,0,102,0,23,47.3,64014,11,696,69,399,173,42,78,51,975,686,289,141,0,828,26,121,859,843,638,85,0,0,87,54,137,102,113,113,1932,0,95,15,102,0,131,1771,2089,975,109,0,143.21,5,4,Xfinity -- Blue Devil Cable -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54009031200,3055,2960,1,0,1,0,34,55.5,46034,51,730,360,217,89,0,303,137,1470,932,538,239,13,953,111,393,975,962,807,485,94,72,139,90,252,171,437,126,3007,5,24,10,9,0,11,2381,2952,1470,168,1,1189.09,5,4,Xfinity -- Blue Devil Cable -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54009031401,1665,1622,0,0,0,0,17,62.9,38607,7,595,135,134,90,0,43,129,906,687,219,136,0,694,119,93,703,703,600,192,36,9,116,48,259,217,200,181,1665,0,0,0,0,0,0,1455,1665,906,101,0,2887.79,3,3,Xfinity -- FRONTIER -- T-Mobile US,0,0,1,1
54009031402,2715,2664,12,0,0,0,27,41.4,61613,7,684,130,300,188,0,102,200,1108,910,198,362,0,1063,0,45,1063,1063,752,45,52,47,58,58,253,213,98,98,2688,27,0,0,0,0,0,1925,2554,1108,100,0,387.22,5,4,Xfinity -- Blue Devil Cable -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54009031600,3999,3491,239,0,17,3,32,33.4,62000,16,636,144,481,149,57,49,147,1274,1101,173,268,0,1060,103,111,1133,1133,864,126,56,16,92,62,209,169,201,201,3934,3,2,9,51,0,11,2296,3687,1274,112,1,133.02,5,4,Xfinity -- Blue Devil Cable -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54009031700,2524,2461,9,19,1,0,14,46.5,49621,14,693,153,102,178,0,220,293,914,762,152,206,0,627,134,153,675,675,492,218,16,15,108,43,189,141,149,135,2493,0,12,18,1,2,0,1774,2367,914,92,1,119.46,5,5,Xfinity -- MCTV -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54011000101,1560,1550,0,0,0,0,0,33.6,38979,0,284,90,102,70,0,71,154,609,466,143,218,0,479,37,93,486,486,342,118,4,4,68,34,168,124,129,114,1540,0,5,15,0,8,0,973,1458,609,129,0,1975.62,5,4,Xfinity -- Arx Web -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54011000102,2040,1835,128,26,19,0,0,36.6,56275,29,395,40,289,81,31,181,194,802,483,319,187,0,690,48,64,690,690,601,76,65,63,91,63,104,49,96,96,1923,0,6,111,0,0,5,1334,1972,802,160,0,1975.7,7,4,Xfinity -- TPx Communications -- Arx Web -- Optimum -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54011000200,2638,2334,39,0,0,0,51,44.9,25841,62,582,135,72,9,0,249,737,1218,599,619,277,0,870,256,92,873,873,655,276,168,84,253,151,398,290,126,115,2587,0,0,51,0,0,0,1784,2534,1218,371,0,855.34,6,4,Xfinity -- Arx Web -- Optimum -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54011000300,2582,2172,74,0,179,0,23,39.2,28608,60,447,102,296,178,14,285,656,1097,663,434,240,0,730,161,206,780,780,572,308,213,117,214,123,181,173,128,87,2388,0,46,93,55,0,54,1797,2416,1097,360,0,4041.76,7,4,Xfinity -- Arx Web -- Optimum -- T-Mobile US -- Verizon -- FRONTIER -- Alpha Technologies Inc.,0,0,1,1
54011000400,2402,2152,172,0,0,0,5,26.8,52803,40,281,30,108,64,0,354,363,931,208,723,252,9,716,82,124,725,716,648,79,88,26,145,85,57,34,94,94,2377,0,3,5,17,5,0,1229,2225,931,333,0,3280.76,7,4,Xfinity -- Pavlov Media -- Optimum -- Arx Web -- T-Mobile US -- FRONTIER -- Alpha Technologies Inc.,0,0,1,1
54011000500,3762,3108,425,5,74,0,35,20.6,10840,0,146,31,236,52,0,598,649,876,18,858,4,0,776,65,35,792,792,776,84,396,381,181,181,104,37,83,83,3610,0,0,62,90,8,27,585,3762,876,210,0,13540.31,0,0,0,0,0,0,0
54011000600,1215,975,97,0,29,0,52,23.6,16026,6,152,0,83,37,0,325,207,590,0,590,4,0,467,58,65,476,476,354,98,154,137,266,218,114,90,43,27,1133,0,0,44,38,0,26,495,1215,590,205,0,3591.3,4,2,Xfinity -- FRONTIER -- Arx Web -- Optimum,0,0,1,1
54011000900,1450,1250,58,0,0,0,3,32.4,28875,0,244,20,180,61,28,149,358,594,308,286,168,0,483,59,52,483,483,374,78,66,54,136,67,174,154,65,65,1439,0,11,0,0,0,0,880,1355,594,175,0,2688.01,7,4,Xfinity -- Arx Web -- Optimum -- T-Mobile US -- Verizon -- FRONTIER -- Alpha Technologies Inc.,0,0,1,1
54011001000,2159,1967,15,0,0,0,0,53.2,34038,37,490,213,276,39,0,209,306,981,608,373,197,0,692,164,125,692,692,555,230,35,0,162,155,332,157,259,225,2159,0,0,0,0,0,0,1674,2073,981,234,0,2699.53,4,3,Xfinity -- FRONTIER -- Optimum -- T-Mobile US,0,0,1,1
54011001100,1898,1714,71,0,0,0,22,37.1,36875,20,288,40,215,9,6,122,304,733,356,377,212,0,522,81,130,522,522,424,210,87,68,109,32,130,99,155,100,1882,3,13,0,0,0,0,1244,1711,733,217,0,5365.78,6,4,Xfinity -- Arx Web -- Optimum -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54011001200,2808,2298,100,0,0,0,43,40.0,58009,3,248,41,360,354,87,304,223,1243,923,320,407,0,994,63,186,994,994,852,220,71,34,167,76,183,107,80,48,2787,0,11,0,10,65,0,1966,2684,1243,302,0,6863.9,7,4,Xfinity -- Arx Web -- Optimum -- T-Mobile US -- Verizon -- FRONTIER -- Alpha Technologies Inc.,0,0,1,1
54011001300,2338,2011,92,0,70,0,53,37.6,47786,0,219,32,382,266,108,229,153,1181,468,713,142,0,1074,90,17,1074,1074,889,78,154,133,173,136,150,150,156,156,2220,0,46,10,62,21,27,1583,2293,1181,382,0,7531.17,5,2,Xfinity -- Arx Web -- Optimum -- FRONTIER -- Alpha Technologies Inc.,0,0,1,1
54011001400,2146,1593,443,1,16,0,27,37.6,22760,5,278,80,230,137,19,538,432,1193,371,822,122,0,800,156,237,815,815,680,292,116,47,415,219,207,174,77,72,2119,0,0,23,4,0,0,1490,2121,1193,363,0,5318.97,4,2,Xfinity -- FRONTIER -- Arx Web -- Optimum,0,0,1,1
54011001500,1978,919,799,5,0,0,5,39.5,19250,1,393,18,86,152,8,457,289,689,380,309,138,0,395,63,231,395,395,236,245,171,82,184,47,88,62,82,60,1978,0,0,0,0,0,0,1151,1913,689,246,0,3683.0,6,4,Xfinity -- Arx Web -- Optimum -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54011001600,701,496,66,0,19,0,17,38.0,42656,19,101,17,53,19,0,88,35,263,205,58,38,0,216,18,29,216,216,171,29,14,8,36,24,54,40,55,40,671,0,6,24,0,0,5,457,689,263,162,0,3481.5,5,3,Xfinity -- Arx Web -- Optimum -- T-Mobile US -- FRONTIER,0,0,1,1
54011001800,3368,2749,514,0,0,0,126,35.1,32855,11,811,109,174,65,11,963,275,1341,608,733,335,0,1144,89,108,1158,1158,781,123,268,227,181,146,291,277,168,124,3309,0,8,14,37,0,0,2260,3035,1341,330,0,3159.27,6,4,Xfinity -- Arx Web -- Optimum -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54011001900,2354,2249,11,0,10,0,37,41.5,65833,13,276,30,356,346,55,146,272,1010,934,76,257,10,924,53,23,934,924,830,68,86,73,37,30,159,135,136,116,2313,0,21,20,0,0,8,1661,2169,1010,170,0,3139.86,6,4,Xfinity -- Arx Web -- Optimum -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54011002000,3177,2828,68,0,167,0,13,42.5,106333,0,282,55,607,338,296,103,26,1244,1194,50,370,0,1223,12,9,1223,1223,1085,9,64,64,10,10,36,27,64,64,2965,0,28,113,71,0,45,2311,2887,1244,278,0,2968.17,6,4,Xfinity -- Arx Web -- Optimum -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54011002100,3330,3124,83,0,58,4,13,51.8,64566,40,421,77,624,389,233,376,246,1474,1173,301,310,0,1198,119,157,1210,1210,923,199,108,90,152,120,100,61,123,115,3256,0,0,74,0,9,46,2483,3219,1474,335,0,729.11,6,4,Xfinity -- Optimum -- Arx Web -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54011010103,2957,2920,0,0,0,0,39,46.1,57366,61,439,159,368,172,13,70,260,1103,978,125,305,0,936,118,49,936,936,720,154,16,0,129,68,51,51,193,193,2957,0,0,0,0,0,0,1951,2899,1103,207,0,161.07,6,4,Xfinity -- ArmstrongUtilitiesInc -- Arx Web -- Optimum -- T-Mobile US -- Verizon,0,0,1,1
54011010104,2688,2598,0,40,12,0,46,38.5,67936,7,605,42,351,192,39,192,160,1092,940,152,346,15,892,136,49,907,892,809,55,26,13,61,61,140,125,107,88,2681,0,0,7,0,0,0,1952,2474,1092,267,0,180.86,6,4,Xfinity -- Optimum -- Arx Web -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54011010202,4400,3931,213,23,48,0,107,40.7,54551,36,697,127,720,377,39,331,236,1982,1441,541,433,0,1662,161,159,1668,1668,1513,282,139,119,102,46,502,328,194,150,4226,0,149,7,18,0,25,3306,4253,1982,315,1,959.62,6,4,Xfinity -- Arx Web -- Optimum -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
54011010203,4120,3857,168,0,0,0,29,35.9,55104,16,542,115,590,348,12,661,275,1888,1007,881,406,0,1826,17,45,1826,1826,1429,45,215,215,205,184,320,320,105,105,4065,0,55,0,0,0,0,2734,3916,1888,344,0,3394.68,6,4,Xfinity -- Arx Web -- Optimum -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
