Tract,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,High Cost,Tribal,ISP Desert,ACP Desert
25001011002,4220,3532,46,0,22,0,185,56.3,82391,0,770,177,707,573,98,112,271,1766,1556,210,442,10,1637,74,45,1647,1637,1540,119,53,45,107,84,49,29,159,128,4028,5,54,112,21,5,0,3385,4068,1766,104,1,523.72,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001011100,5285,5265,6,0,14,0,0,59.6,91801,0,897,154,873,642,96,14,75,2367,2013,354,315,0,2232,76,59,2250,2250,1887,26,22,22,117,91,148,148,187,158,4897,0,20,330,38,0,52,4287,5011,2367,136,1,704.7,4,3,Xfinity -- T-Mobile US -- TPx Communications -- Verizon,0,0,1,1
25001011200,3935,3737,73,0,5,0,64,60.7,68977,13,553,28,1023,693,54,52,166,1943,1556,387,249,9,1738,36,160,1769,1760,1671,148,40,34,174,137,205,158,286,258,3751,0,17,100,67,10,51,3266,3892,1943,97,1,726.09,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001011300,2439,2321,0,0,28,0,7,63.3,108889,0,536,86,384,379,94,35,25,1132,935,197,92,0,1086,30,16,1086,1086,1010,46,0,0,40,16,58,50,54,54,2298,0,0,84,57,0,11,2138,2435,1132,57,1,501.28,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001011400,3575,3442,27,51,0,0,9,62.3,85679,0,515,83,995,372,110,159,119,1657,1392,265,203,0,1428,86,143,1428,1428,1337,210,107,97,66,48,174,139,226,154,3481,0,0,94,0,0,27,2978,3507,1657,97,1,541.69,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001011500,4054,3129,192,0,9,0,655,50.6,87574,88,844,153,611,251,30,88,246,1648,1261,387,340,0,1557,72,19,1557,1557,1423,27,65,57,47,47,164,147,96,70,3482,70,46,193,263,227,38,3112,3967,1648,122,1,952.93,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001011600,2649,2370,146,0,15,0,22,54.9,51203,0,468,42,579,231,10,277,106,1478,1056,422,187,0,1328,97,53,1341,1341,1206,111,112,87,111,84,211,179,267,254,2455,0,12,59,123,0,29,2225,2568,1478,158,1,1118.75,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001011700,2025,1997,0,0,0,9,0,60.3,79219,4,266,23,493,328,72,66,93,1079,822,257,53,0,997,30,52,997,997,921,82,29,29,131,95,67,52,101,85,1867,0,66,38,54,0,38,1765,2008,1079,74,1,725.95,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001011801,2333,2219,2,0,17,0,63,69.5,103873,0,202,8,680,401,145,86,67,1270,1146,124,112,0,1112,116,42,1121,1121,1058,58,79,70,65,35,57,52,189,189,2129,0,19,177,8,0,0,2078,2285,1270,42,1,639.43,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001011802,4674,4507,9,0,9,0,109,54.1,104620,0,636,114,1162,543,74,237,64,1935,1827,108,344,13,1834,8,80,1854,1841,1702,73,115,106,38,38,145,132,164,116,4450,9,89,60,66,0,16,3797,4533,1935,73,1,885.7,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001012001,6050,5066,71,0,375,0,257,60.6,76537,9,1043,477,1055,629,113,38,393,2700,2094,606,286,0,2476,140,84,2492,2492,2304,116,36,36,92,75,430,395,166,111,4949,20,17,840,224,120,441,5176,5947,2700,200,1,1461.4,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001012002,2714,2373,68,0,153,0,58,56.6,68895,8,689,85,437,183,60,154,169,1262,838,424,166,0,1072,127,63,1099,1099,854,119,124,101,140,87,96,85,113,81,2448,11,9,215,31,31,107,2177,2622,1262,183,1,1224.16,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001012101,6006,3822,1099,0,116,0,162,37.8,79712,17,1126,154,675,333,70,121,187,2270,2008,262,809,0,2158,30,82,2174,2174,1879,84,49,18,71,71,244,197,251,233,4549,0,66,617,774,18,365,4090,5431,2270,155,1,1183.87,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001012102,3240,2801,51,18,36,0,64,59.0,55321,19,415,101,548,406,96,141,136,1600,1046,554,245,0,1319,135,146,1374,1374,1212,102,85,75,41,28,314,269,259,190,2759,0,28,238,215,0,121,2638,3188,1600,157,1,816.6,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001012200,4832,4666,3,0,8,0,94,49.0,120750,73,249,57,1042,658,195,1,1,1800,1697,103,532,0,1740,0,60,1752,1752,1600,48,0,0,75,75,64,64,140,105,4576,0,45,161,50,0,151,3631,4600,1800,60,0,266.55,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001012502,3458,2026,1086,21,60,0,85,42.4,57578,0,788,62,413,206,98,149,419,1550,775,775,427,35,1419,49,47,1465,1430,1292,76,82,71,139,115,221,179,276,276,2130,0,70,802,456,61,243,2592,3376,1550,235,0,1625.19,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001012601,3211,2624,189,0,105,11,159,44.0,68143,30,709,23,489,218,11,120,80,1256,887,369,294,0,1232,10,14,1232,1232,1093,14,31,31,53,43,121,121,316,302,2746,0,26,224,215,0,235,2411,3023,1256,119,0,2620.33,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001012602,6599,4132,584,9,0,0,1427,33.4,76919,0,1854,78,685,255,0,131,441,2060,1120,940,701,0,1861,150,49,1883,1883,1549,41,85,73,146,117,280,280,125,125,4252,0,0,853,1494,777,757,4372,6363,2060,235,0,4678.5,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001012700,4768,4003,17,0,0,0,80,51.5,117722,2,770,16,747,526,208,60,166,2014,1631,383,489,0,1985,0,29,1985,1985,1891,29,31,31,21,21,72,72,158,158,3879,0,126,221,542,0,478,3622,4526,2014,147,0,1359.84,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001012800,4051,3697,121,8,49,0,191,47.5,103693,0,792,49,828,365,57,215,92,1554,1334,220,541,0,1426,55,73,1471,1471,1234,57,121,95,79,79,42,37,136,102,3241,0,138,380,292,11,237,2942,3957,1554,63,0,1370.34,4,3,Xfinity -- Fusion -- T-Mobile US -- Verizon,0,0,1,1
25001012900,4702,3621,309,2,99,0,120,48.2,105507,0,596,103,925,483,133,292,52,1871,1578,293,466,8,1760,28,75,1775,1767,1636,75,36,36,35,27,156,122,76,61,4073,0,45,321,263,0,194,3527,4424,1871,54,0,1895.93,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001013002,2768,2474,18,18,0,0,169,60.8,108056,0,299,8,649,393,230,45,38,1282,1184,98,221,0,1220,38,24,1228,1228,1148,46,52,52,21,21,68,60,66,66,2396,0,18,198,156,80,50,2299,2715,1282,33,0,484.71,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001013100,5942,5702,11,33,18,0,148,49.3,113427,0,854,103,996,580,85,113,31,2359,2198,161,508,0,2344,15,0,2344,2344,2125,0,25,25,57,57,193,178,104,104,5574,0,57,226,85,0,50,4586,5697,2359,104,0,632.34,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001013200,4727,4323,256,0,105,0,23,56.8,125964,0,509,32,1003,631,76,136,40,2099,1977,122,313,0,1888,56,155,1888,1888,1779,168,30,30,59,44,275,113,42,42,4398,0,15,208,106,0,50,3770,4695,2099,76,0,614.19,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001013300,3120,2983,11,0,73,0,113,59.0,96563,0,484,46,828,387,65,140,47,1444,1071,373,268,8,1233,152,51,1241,1233,1074,59,81,48,73,55,91,65,58,58,2897,98,7,111,7,17,0,2555,3096,1444,75,1,608.39,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001013400,4080,3936,0,0,61,0,40,54.8,127614,0,438,0,919,609,217,150,278,1653,1507,146,327,0,1507,38,108,1597,1597,1481,18,150,150,157,134,63,63,71,71,3903,0,0,133,44,5,0,3112,3944,1653,59,1,479.6,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001013500,6956,6208,227,0,136,0,100,49.5,141453,20,914,41,1615,857,224,38,142,2595,2521,74,670,0,2520,31,44,2520,2520,2337,44,16,16,14,14,92,76,178,178,6405,36,118,378,19,36,18,5099,6766,2595,90,1,798.34,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001013600,6258,5997,3,50,18,0,171,48.3,113346,0,961,144,1051,389,75,242,7,2285,1996,289,603,0,2260,0,25,2260,2260,2144,25,104,104,0,0,152,140,175,175,5969,120,21,104,44,48,80,4523,5976,2285,98,1,830.42,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001013700,4285,3958,12,45,64,0,81,53.8,88370,0,809,69,591,336,36,150,209,1916,1414,502,329,11,1689,161,55,1731,1720,1521,82,39,31,165,156,118,113,209,174,3992,41,19,157,76,16,90,3200,4218,1916,153,1,819.55,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001013800,5504,5179,52,0,207,0,199,49.3,100152,0,497,90,1483,494,28,21,144,2217,1769,448,658,0,2157,33,27,2166,2166,1796,27,0,0,43,33,114,80,163,163,5071,0,18,256,159,0,49,4075,5331,2217,108,1,1201.31,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001013900,5046,4539,0,0,51,0,4,54.7,85429,16,616,16,1111,615,32,136,219,2314,1887,427,389,0,2256,0,58,2283,2283,2145,31,80,80,156,141,190,174,160,160,4930,0,62,54,0,0,0,3716,4755,2314,184,1,777.62,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001014002,4859,4225,112,25,110,0,167,56.2,93098,61,620,98,871,828,183,208,105,2047,1597,450,354,0,1859,41,147,1870,1870,1744,167,57,47,144,126,90,41,207,142,4711,0,16,121,11,0,114,3824,4715,2047,104,1,631.21,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001014100,766,650,30,0,0,0,45,27.4,49250,2,54,13,89,71,0,0,27,221,0,221,146,0,213,8,0,213,213,201,8,0,0,0,0,25,25,87,87,644,6,16,64,36,2,16,444,645,221,9,1,26.54,0,0,0,0,0,0,0
25001014300,3748,3637,36,0,48,0,10,58.1,149583,0,197,22,858,730,149,108,99,1541,1491,50,316,0,1494,32,15,1494,1494,1299,15,66,51,82,82,0,0,114,114,3482,0,46,190,30,0,80,2871,3541,1541,93,1,650.75,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001014402,7399,6399,7,71,347,0,476,50.0,99047,0,642,110,1756,709,124,375,172,2839,2715,124,741,0,2777,50,12,2777,2777,2370,62,69,69,67,67,99,99,386,379,6510,33,125,638,93,0,373,5728,6990,2839,165,1,454.57,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001014500,5801,5048,107,0,0,0,199,57.3,79809,18,1334,119,758,622,18,61,280,2426,2284,142,475,0,2101,124,201,2101,2101,1999,293,19,19,75,11,182,131,293,281,5404,0,153,101,143,22,0,4682,5634,2426,152,1,864.75,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001014600,4463,3925,54,33,128,0,0,56.4,93197,0,594,47,888,526,164,65,251,2030,1751,279,314,0,1888,77,65,1888,1888,1548,103,49,33,96,58,210,176,200,176,4081,0,9,190,183,0,137,3521,4373,2030,130,1,932.94,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001014700,3870,3435,110,87,0,0,95,53.2,84848,49,592,95,634,347,78,171,124,1652,1354,298,362,7,1441,82,122,1466,1459,1320,186,112,112,71,53,188,136,155,129,3653,0,0,71,146,6,60,2866,3707,1652,153,1,1494.87,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001014800,3679,2981,74,138,109,0,131,62.5,50594,7,448,66,848,497,63,363,446,1905,1000,905,257,0,1594,108,203,1610,1610,1330,270,182,82,316,299,299,208,146,94,3148,0,25,124,382,0,158,3050,3547,1905,118,1,1775.0,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001014900,3734,3462,34,0,87,0,30,63.8,103750,37,278,17,877,680,304,99,124,1844,1371,473,240,0,1689,102,53,1697,1697,1495,85,49,49,115,87,105,81,136,121,3284,9,56,263,122,8,55,3176,3660,1844,100,1,625.65,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001015001,4555,4082,84,184,11,0,22,46.6,86371,0,775,139,847,384,85,101,58,1876,1592,284,444,0,1775,44,57,1782,1782,1452,59,77,77,84,75,179,145,141,131,4305,9,20,125,96,0,43,3498,4251,1876,86,1,1171.03,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001015002,4092,3107,237,150,133,0,57,55.9,79174,8,971,65,657,325,85,193,85,1937,1451,486,289,0,1827,38,72,1827,1827,1620,110,94,94,91,66,240,173,139,131,3979,0,10,62,41,0,27,3301,3892,1937,108,1,754.31,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001015100,4101,3759,55,9,101,0,73,51.0,85000,0,548,106,924,313,47,193,83,1830,1523,307,321,9,1674,103,44,1683,1674,1468,147,90,90,118,108,194,151,214,132,3824,9,29,174,65,13,31,3125,4040,1830,114,1,607.43,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001015200,2396,2318,4,0,6,0,27,60.2,125772,0,265,41,645,529,75,57,0,1125,994,131,103,0,1077,37,11,1077,1077,985,11,48,48,19,19,54,43,52,29,2122,0,25,202,47,0,23,2011,2332,1125,147,1,400.93,3,3,Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25001015300,3864,2367,473,0,0,0,891,40.2,42227,35,586,141,502,126,16,312,406,1729,420,1309,564,0,1459,94,176,1472,1472,1269,238,101,101,359,193,246,233,262,203,2165,40,0,448,1211,289,569,2875,3466,1729,227,0,706.1,4,3,Xfinity -- T-Mobile US -- TPx Communications -- Verizon,0,0,1,1
25001990000,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1
25003900100,3258,2369,392,0,29,0,431,39.9,28109,44,909,100,312,65,52,439,370,1991,117,1874,279,10,1485,108,388,1576,1566,1226,363,153,86,509,316,531,410,357,325,2949,38,0,84,187,60,39,2544,3029,1991,620,0,6606.83,4,3,Charter Communications Inc -- T-Mobile US -- TPx Communications -- Verizon,0,0,1,1
25003900200,4704,3294,631,12,18,0,515,31.0,45101,24,618,431,373,207,21,584,607,1865,431,1434,558,0,1634,137,94,1654,1654,1463,190,31,31,375,269,300,245,352,341,4114,74,47,220,249,66,0,3222,4501,1865,608,0,9166.41,3,3,Charter Communications Inc -- T-Mobile US -- Verizon,0,0,1,1
25003900300,2591,2162,201,0,134,0,272,38.7,75000,11,514,120,370,138,113,122,9,1120,705,415,272,0,1040,38,42,1050,1050,910,56,54,20,29,18,41,41,77,77,2244,0,80,189,78,0,28,1837,2432,1120,354,0,2499.0,3,3,Charter Communications Inc -- T-Mobile US -- Verizon,0,0,1,1
25003900400,4456,3906,77,0,0,12,507,49.0,73462,0,613,269,754,334,239,121,301,2098,1418,680,495,4,1991,31,72,2015,2011,1923,66,54,54,123,86,216,187,221,200,4289,19,0,64,84,33,0,3600,4269,2098,656,0,931.99,3,3,Charter Communications Inc -- T-Mobile US -- Verizon,0,0,1,1
25003900500,3390,3118,31,0,57,0,167,55.8,103942,13,601,52,755,300,109,92,92,1360,1288,72,210,0,1264,51,45,1264,1264,1188,85,0,0,72,22,115,115,79,70,3147,13,20,180,30,43,62,2820,3284,1360,413,0,312.61,3,3,Charter Communications Inc -- T-Mobile US -- Verizon,0,0,1,1
25003900600,3565,1855,771,7,20,0,441,30.5,38859,30,496,98,318,93,10,682,734,1421,574,847,502,0,1255,60,106,1273,1273,1082,88,191,161,243,188,246,214,137,132,3262,0,24,159,120,26,56,2157,3268,1421,541,0,4158.29,3,3,Charter Communications Inc -- T-Mobile US -- Verizon,0,0,1,1
25003900700,2958,2751,102,0,0,0,133,44.0,83125,0,548,57,371,270,65,71,65,1172,921,251,304,0,928,111,133,928,928,794,118,33,10,57,43,187,111,44,32,2794,0,60,97,7,0,0,2192,2889,1172,371,0,1075.37,4,3,Charter Communications Inc -- Richmond Telephone -- T-Mobile US -- Verizon,0,0,1,1
25003900800,5086,4266,51,42,29,0,651,49.4,96479,0,735,151,1218,705,110,90,62,2239,2157,82,527,0,2133,89,17,2133,2133,1783,106,52,35,78,61,132,132,252,252,4532,0,26,247,281,250,54,3953,4746,2239,619,0,514.2,3,3,Charter Communications Inc -- T-Mobile US -- Verizon,0,0,1,1
25003900900,5226,4304,244,0,166,0,118,39.0,80781,0,739,110,922,522,39,60,779,2090,1229,861,721,0,1732,302,56,1746,1746,1615,241,40,21,186,163,205,139,213,144,4747,0,44,346,89,0,40,3734,4769,2090,694,0,3482.46,3,3,Charter Communications Inc -- T-Mobile US -- Verizon,0,0,1,1
25003901100,3474,3162,92,7,8,0,244,52.9,47926,4,878,165,458,302,89,108,186,1731,1171,560,300,10,1309,159,253,1330,1320,1042,356,133,103,148,60,268,195,387,204,3252,138,0,55,29,89,9,2853,3377,1731,484,0,1197.94,4,3,Charter Communications Inc -- T-Mobile US -- TPx Communications -- Verizon,0,0,1,1
25003911100,3037,2989,26,0,0,0,0,52.0,87159,0,607,72,398,364,72,53,33,1334,1277,57,415,0,1138,16,180,1138,1138,944,180,21,11,21,11,223,98,118,85,2781,0,11,195,50,18,43,2296,2981,1334,232,1,105.46,3,3,Charter Communications Inc -- T-Mobile US -- Verizon,0,0,1,1
25003912100,6332,5998,19,0,73,0,183,49.8,76198,0,1292,57,1046,625,171,144,348,2884,2211,673,702,16,2421,257,190,2502,2486,2139,179,46,46,153,135,471,356,188,172,6050,10,69,144,59,45,59,4748,6116,2884,429,1,291.96,5,4,Xfinity -- Whip_City_Fiber -- Charter Communications Inc -- T-Mobile US -- Verizon,0,0,1,1
25003913100,5083,4683,78,16,13,0,263,56.0,76571,0,842,112,1168,463,148,197,153,2265,1535,730,379,0,2001,113,151,2019,2019,1857,149,97,83,155,118,120,55,357,325,4649,9,54,313,58,61,41,3887,4980,2265,188,1,239.86,3,3,Charter Communications Inc -- T-Mobile US -- Verizon,0,0,1,1
25003914100,5765,5281,36,15,140,0,172,51.4,74074,0,1145,160,948,974,15,83,309,2520,2011,509,529,0,2316,48,156,2338,2338,2135,149,21,21,228,177,267,190,251,251,5406,0,9,224,126,0,78,4567,5690,2520,333,1,221.22,4,3,Charter Communications Inc -- T-Mobile US -- Whip_City_Fiber -- Verizon,0,0,1,1
25003920101,4744,3964,176,0,199,0,144,31.8,103482,0,258,111,532,805,113,161,169,1658,1172,486,372,0,1530,35,93,1537,1537,1407,86,57,57,101,70,203,148,109,109,4303,6,13,201,221,0,31,2623,4559,1658,131,1,344.33,4,4,Charter Communications Inc -- Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25003920102,2886,2483,89,6,176,0,126,38.9,95938,0,240,7,441,285,87,146,117,879,719,160,144,0,851,9,19,851,851,776,28,60,60,81,81,102,93,63,63,2576,17,50,91,152,3,3,1573,2842,879,95,1,89.41,4,3,Charter Communications Inc -- FirstLight Fiber -- T-Mobile US -- Verizon,0,0,1,1
25003921300,4985,4215,156,0,388,0,166,30.0,42995,47,640,113,350,256,40,388,390,1917,905,1012,492,0,1614,148,155,1614,1614,1408,262,138,74,264,194,428,355,185,158,4478,9,0,133,365,0,97,2783,4665,1917,738,1,1076.12,4,3,Charter Communications Inc -- T-Mobile US -- Otelco Telephone LLC -- Verizon,0,0,1,1
25003921400,1398,1199,0,0,48,0,151,45.4,49583,20,263,87,151,60,0,94,15,729,412,317,119,0,658,21,50,658,658,584,66,40,40,54,43,136,121,137,120,1255,74,0,69,0,28,23,1099,1355,729,258,1,192.2,3,3,Charter Communications Inc -- T-Mobile US -- Verizon,0,0,1,1
25003921500,2698,2539,18,28,0,0,195,47.1,54872,11,728,73,270,260,9,214,173,1322,913,409,264,0,1187,71,64,1187,1187,1120,72,127,107,141,120,57,43,276,259,2604,0,28,56,10,2,23,1978,2642,1322,431,1,390.91,4,4,Charter Communications Inc -- Xfinity -- T-Mobile US -- Verizon,0,0,1,1
25003922100,2623,2371,18,0,0,0,162,43.2,51607,0,594,131,465,71,50,381,81,1393,699,694,276,13,1124,109,147,1166,1153,1017,135,179,170,133,117,161,121,201,176,2543,21,0,59,0,1,32,1963,2534,1393,390,1,3331.55,4,3,Charter Communications Inc -- T-Mobile US -- TPx Communications -- Verizon,0,0,1,1
25003922200,3596,3466,0,3,50,0,52,51.1,48551,1,1064,108,499,142,5,237,280,1763,1110,653,291,0,1353,185,225,1381,1381,1123,309,67,55,238,179,443,221,159,134,3505,0,17,74,0,0,24,2937,3431,1763,465,1,288.44,3,3,Charter Communications Inc -- T-Mobile US -- Verizon,0,0,1,1
25003922300,1930,1875,10,0,12,0,34,50.3,65292,16,533,93,214,106,20,79,65,885,661,224,174,0,804,11,70,804,804,689,81,30,30,110,72,57,30,100,100,1813,7,47,63,0,0,0,1499,1853,885,248,1,203.83,3,3,Charter Communications Inc -- T-Mobile US -- Verizon,0,0,1,1
25003923100,3239,2920,26,11,79,0,26,52.1,72485,25,556,71,514,207,64,123,86,1547,1371,176,285,0,1324,69,154,1324,1324,1226,197,51,39,70,42,247,121,72,72,3112,0,20,102,5,11,28,2543,3099,1547,214,1,120.95,3,3,Charter Communications Inc -- T-Mobile US -- Verizon,0,0,1,1
25003924100,1933,1779,67,5,39,0,28,61.9,74333,0,319,23,294,356,85,141,139,810,575,235,95,0,655,54,101,675,675,620,101,32,26,93,67,156,108,13,13,1745,6,0,114,68,0,5,1605,1883,810,94,1,80.34,3,3,Charter Communications Inc -- T-Mobile US -- Verizon,0,0,1,1
