Tract,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,High Cost,Tribal,ISP Desert,ACP Desert
41003000402,5167,3636,108,0,1072,0,270,40.0,88955,0,152,19,1099,492,182,390,376,2153,1229,924,600,5,2148,0,0,2153,2148,2015,0,105,105,118,118,143,143,93,88,3710,0,122,282,1053,0,464,3556,5004,2153,180,0,1904.41,6,5,Xfinity -- CASCO Communications Inc -- Alyrica -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41003000500,3240,2799,66,20,180,0,97,54.3,99507,0,209,92,855,465,156,188,46,1379,1182,197,247,0,1252,40,87,1306,1306,1012,33,69,51,40,32,59,35,59,59,2907,9,45,177,102,16,30,2499,3231,1379,111,0,452.73,6,5,Xfinity -- CASCO Communications Inc -- Alyrica -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41003000600,4634,4170,58,18,152,0,420,40.6,52371,141,445,113,694,313,30,556,186,2062,899,1163,596,0,1831,52,179,1831,1831,1529,196,130,95,200,200,373,254,273,227,4208,0,87,209,130,143,164,3327,4443,2062,181,0,422.5,7,5,Xfinity -- CASCO Communications Inc -- Lightspeed Networks -- Alyrica -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41003000900,6300,5158,101,11,598,36,318,30.1,77500,19,58,36,1263,711,108,997,534,2726,1535,1191,701,16,2685,13,12,2701,2685,2371,12,343,330,88,72,207,195,205,205,5502,36,39,355,368,30,177,3645,5957,2726,217,0,1680.39,7,6,Xfinity -- Pavlov Media -- CASCO Communications Inc -- Alyrica -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41003001001,4373,2947,178,306,213,0,955,32.3,51925,19,447,94,558,358,36,517,464,1880,502,1378,460,0,1706,91,83,1717,1717,1504,102,98,65,128,101,414,345,233,233,3561,0,108,237,467,339,191,2579,4140,1880,145,0,6477.7,6,5,Xfinity -- CASCO Communications Inc -- Alyrica -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41003001002,3477,2647,16,77,342,7,410,35.7,80120,0,164,15,683,653,33,420,217,1441,869,572,318,0,1414,0,27,1435,1435,1241,6,89,89,86,86,89,89,79,79,2962,0,49,112,354,106,124,2201,3419,1441,109,0,5298.04,6,5,Xfinity -- CASCO Communications Inc -- Alyrica -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41003001101,4286,3324,11,21,583,0,351,21.7,31528,17,29,52,269,278,10,1316,874,1435,93,1342,58,0,1250,158,27,1250,1250,1117,90,204,163,290,243,306,294,227,227,3732,0,92,41,421,93,75,941,4267,1435,116,0,16252.98,5,4,Xfinity -- CASCO Communications Inc -- Alyrica -- Verizon -- CenturyLink,0,0,1,1
41003001102,4362,3251,179,35,585,9,220,23.6,22894,19,83,35,528,296,106,1133,557,1995,438,1557,160,15,1700,207,73,1751,1736,1509,81,407,286,550,475,215,179,167,152,3669,0,43,137,513,43,217,1894,4335,1995,171,0,7033.6,7,5,Xfinity -- CASCO Communications Inc -- Lightspeed Networks -- Alyrica -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41003010101,3883,3453,67,95,137,32,254,43.9,123056,0,486,51,859,202,82,199,111,1536,1230,306,343,0,1428,58,50,1452,1452,1336,26,0,0,43,17,145,120,196,196,3713,21,38,54,57,0,46,2870,3675,1536,159,0,882.74,7,5,Xfinity -- CASCO Communications Inc -- Lightspeed Networks -- Alyrica -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41003010102,7212,6547,11,24,230,6,340,41.7,126548,0,855,69,1636,638,173,51,221,2416,2341,75,837,0,2337,27,52,2367,2367,2227,49,24,9,41,28,83,83,224,224,6689,0,61,316,146,31,138,4930,6652,2416,245,0,460.89,7,5,Xfinity -- CASCO Communications Inc -- Hunter Communications Inc. -- Alyrica -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41003010200,4441,3849,17,31,86,0,275,47.7,96272,1,487,126,1014,432,73,58,45,1740,1529,211,435,8,1663,13,56,1671,1663,1286,59,4,4,33,25,81,60,338,310,4183,0,63,124,71,43,17,3368,4316,1740,141,0,23.5,8,6,Xfinity -- CASCO Communications Inc -- Pioneer Telephone Cooperative -- Hunter Communications Inc. -- Alyrica -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41003010300,3385,3073,0,7,0,0,287,55.5,79303,11,587,123,514,200,19,108,151,1427,1146,281,355,3,1282,41,101,1285,1282,1153,138,38,27,61,21,96,72,215,211,3228,0,20,97,40,82,0,2690,3237,1427,105,0,14.4,6,6,Xfinity -- Pioneer Telephone Cooperative -- Alyrica -- T-Mobile US -- Monroe Telephone Company -- Verizon,0,0,1,1
41003010400,4278,3366,3,123,36,0,750,43.6,69821,0,797,135,465,214,45,306,574,1533,1187,346,446,22,1281,84,146,1303,1281,1030,214,69,37,26,11,234,151,198,190,3938,0,44,61,235,131,12,3066,4054,1533,112,1,25.09,9,7,Xfinity -- CASCO Communications Inc -- Pioneer Telephone Cooperative -- Hunter Communications Inc. -- Alyrica -- T-Mobile US -- Monroe Telephone Company -- Verizon -- CenturyLink,0,0,1,1
41003010601,2845,2134,101,0,127,0,273,25.4,23765,0,257,12,536,122,39,530,536,1696,255,1441,115,0,1324,250,122,1324,1324,1152,179,244,164,354,244,384,273,141,81,2556,51,37,14,187,0,138,1455,2777,1696,144,0,5443.53,7,5,Xfinity -- CASCO Communications Inc -- Lightspeed Networks -- Alyrica -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41003010602,3722,2590,29,7,528,4,504,19.9,13839,0,83,6,68,35,0,804,342,705,67,638,44,0,579,98,28,579,579,460,0,291,241,136,136,131,112,10,10,3163,8,77,84,390,68,70,373,3677,705,69,0,9197.7,0,0,0,0,0,0,0
41003010702,3723,2623,42,16,516,23,285,20.2,39330,0,129,5,169,266,54,341,307,865,191,674,70,0,781,67,17,787,787,712,35,95,80,160,133,157,141,67,67,3155,0,79,52,437,0,210,999,3669,865,80,0,2708.2,0,0,0,0,0,0,0
41003010800,4259,3745,9,84,89,16,241,35.5,71313,0,625,89,574,237,158,98,143,1699,1072,627,419,0,1475,178,46,1475,1475,1222,137,65,46,58,45,223,223,182,130,4086,0,40,62,71,37,39,2967,4111,1699,114,0,1271.22,5,5,Xfinity -- Pioneer Telephone Cooperative -- Alyrica -- T-Mobile US -- Verizon,0,0,1,1
41003010900,5792,4554,0,70,376,19,499,40.6,91888,23,335,73,1075,724,138,604,264,2465,1570,895,412,11,2256,187,11,2267,2256,2046,11,299,183,34,34,88,88,121,110,5238,30,70,254,200,35,153,3896,5623,2465,212,0,321.11,8,6,Xfinity -- CASCO Communications Inc -- Pioneer Telephone Cooperative -- Lightspeed Networks -- Alyrica -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005020101,2381,2054,0,0,117,0,93,51.5,97500,0,152,0,764,187,197,14,115,1178,650,528,246,0,1073,63,42,1073,1073,813,59,6,6,120,78,213,213,55,55,2163,14,16,147,41,0,12,1844,2326,1178,27,0,2555.49,5,3,Xfinity -- T-Mobile US -- Elevate ConnX -- Verizon -- CenturyLink,0,0,1,1
41005020102,2499,2039,0,0,85,0,81,50.0,137955,0,102,29,672,342,92,43,42,1090,865,225,311,0,1036,46,8,1044,1044,926,8,33,33,74,36,79,79,43,43,2354,0,14,64,67,29,8,1825,2421,1090,23,0,2576.67,5,3,Xfinity -- Elevate ConnX -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005020201,4474,3751,36,0,78,123,301,49.2,92321,0,0,35,1662,697,345,164,47,2084,1098,986,507,0,1989,39,56,1989,1989,1857,56,92,77,37,21,94,82,190,190,4146,0,31,202,95,0,24,3511,4401,2084,41,0,4725.83,6,3,Xfinity -- Hunter Communications Inc. -- T-Mobile US -- Elevate ConnX -- Verizon -- CenturyLink,0,0,1,1
41005020202,2537,1973,29,0,191,0,96,42.5,128233,0,42,116,782,384,120,58,77,903,644,259,301,0,877,12,14,877,877,801,26,47,47,61,47,43,43,26,26,2358,0,34,116,29,0,7,1775,2390,903,29,0,2132.21,6,3,Xfinity -- Allstream Business US LLC -- Elevate ConnX -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005020302,4529,3156,0,0,1015,0,342,37.9,139331,0,104,34,1405,574,165,77,64,1915,1107,808,722,0,1885,0,30,1892,1892,1742,23,60,60,58,58,45,45,64,64,3583,22,17,316,591,0,122,3123,4254,1915,65,0,3467.33,8,4,Xfinity -- TPx Communications -- Ziply Fiber -- Allstream Business US LLC -- Elevate ConnX -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005020303,5217,3985,131,41,536,0,239,45.1,105517,0,231,102,1267,751,340,122,0,2306,1327,979,622,0,2160,87,59,2160,2160,2055,97,84,84,13,0,182,145,123,123,4341,0,98,331,447,0,221,3867,4863,2306,84,0,6370.5,5,3,Xfinity -- Elevate ConnX -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005020304,5574,4237,108,12,742,0,243,41.1,134219,0,285,50,1267,1028,313,43,34,2202,1521,681,964,0,2190,0,12,2190,2190,2045,12,37,37,18,18,87,87,66,66,4378,0,173,546,477,0,264,3766,5285,2202,83,0,5904.81,7,5,Xfinity -- Charter Communications Inc -- Ziply Fiber -- T-Mobile US -- Elevate ConnX -- Verizon -- CenturyLink,0,0,1,1
41005020401,6101,4833,69,97,555,24,389,42.2,137031,2,319,42,1587,782,137,41,222,2085,1703,382,872,0,1940,65,80,1958,1958,1917,93,19,4,42,18,208,157,49,49,5235,1,101,239,525,15,91,4154,5699,2085,79,0,3932.18,5,4,Xfinity -- Ziply Fiber -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005020403,4144,3302,11,0,392,0,161,44.8,183333,0,215,19,1282,439,235,85,119,1396,1306,90,658,0,1348,25,23,1348,1348,1289,46,24,24,63,63,30,7,36,26,3683,0,14,368,79,10,61,2768,3949,1396,25,0,2747.2,6,4,Xfinity -- Ziply Fiber -- T-Mobile US -- Elevate ConnX -- Verizon -- CenturyLink,0,0,1,1
41005020404,3997,3375,0,11,386,0,103,52.7,185842,0,128,63,1289,653,172,9,63,1571,1388,183,510,0,1526,20,25,1544,1544,1473,7,0,0,33,26,58,58,58,58,3597,0,24,361,15,20,18,2926,3854,1571,27,0,3429.64,7,4,Xfinity -- Hunter Communications Inc. -- Ziply Fiber -- T-Mobile US -- Elevate ConnX -- Verizon -- CenturyLink,0,0,1,1
41005020503,2649,2125,0,8,89,19,82,43.9,199107,0,80,44,651,401,135,28,14,971,872,99,383,0,940,23,8,940,940,894,17,0,0,0,0,62,54,41,41,2503,0,42,64,40,0,4,1879,2385,971,18,0,2837.61,5,3,Xfinity -- T-Mobile US -- Elevate ConnX -- Verizon -- CenturyLink,0,0,1,1
41005020504,7218,6337,14,0,309,0,538,45.2,152941,3,346,75,2048,785,241,175,69,2630,2304,326,972,0,2567,63,0,2567,2567,2416,0,62,62,100,100,56,56,270,252,6277,10,217,377,337,19,176,5003,7023,2630,82,0,2917.5,5,3,Xfinity -- Elevate ConnX -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005020505,2724,2217,0,10,127,36,185,49.8,127200,5,177,88,642,400,203,106,83,1158,908,250,249,0,1079,37,42,1086,1086,1052,27,49,32,52,44,79,68,44,44,2391,51,100,63,119,15,61,2061,2631,1158,40,0,1944.45,5,3,Xfinity -- T-Mobile US -- Elevate ConnX -- Verizon -- CenturyLink,0,0,1,1
41005020506,3136,2702,0,4,0,35,262,47.1,132534,0,252,72,958,365,63,55,116,1301,1089,212,346,0,1269,19,13,1269,1269,1117,32,77,77,72,72,30,30,64,64,2981,0,34,74,47,13,20,2303,2989,1301,46,0,723.55,7,3,Xfinity -- TPx Communications -- Allstream Business US LLC -- T-Mobile US -- Elevate ConnX -- Verizon -- CenturyLink,0,0,1,1
41005020507,3974,3013,48,6,630,0,395,40.1,134402,0,85,14,1087,354,138,404,168,1369,964,405,621,0,1317,0,52,1317,1317,1200,52,129,129,117,65,0,0,73,73,3361,0,34,446,133,5,380,2445,3809,1369,49,0,4346.76,4,3,Xfinity -- T-Mobile US -- CenturyLink -- Verizon,0,0,1,1
41005020601,3067,2717,3,4,54,0,277,51.7,98958,0,179,64,716,638,117,136,98,1258,1109,149,382,0,1182,61,15,1197,1197,1064,38,67,67,27,27,14,14,175,175,2792,0,32,152,91,0,63,2299,2951,1258,40,0,3179.8,3,2,Xfinity -- Verizon -- CenturyLink,0,0,1,1
41005020602,5532,4533,164,0,321,0,293,42.8,154852,4,184,65,1517,683,178,56,25,1889,1574,315,715,0,1790,0,99,1790,1790,1667,99,12,0,73,0,18,18,135,135,4966,13,179,295,79,32,100,3752,5136,1889,62,0,3792.04,4,3,Xfinity -- T-Mobile US -- CenturyLink -- Verizon,0,0,1,1
41005020700,3948,3477,0,7,175,0,295,40.1,144514,1,415,101,877,398,65,79,69,1458,1185,273,614,0,1344,64,50,1344,1344,1207,79,84,32,21,11,99,88,59,51,3437,0,59,286,166,10,122,2606,3635,1458,50,0,3395.54,4,3,Xfinity -- T-Mobile US -- CenturyLink -- Verizon,0,0,1,1
41005020800,4351,3417,151,65,193,0,396,40.3,64888,18,557,59,920,276,105,174,138,2059,751,1308,535,0,1709,269,81,1709,1709,1417,173,96,49,54,9,252,181,306,248,3977,0,47,187,140,49,46,3292,4081,2059,249,0,2781.19,6,3,Xfinity -- Allstream Business US LLC -- T-Mobile US -- Elevate ConnX -- Verizon -- CenturyLink,0,0,1,1
41005020900,4460,3738,23,7,7,0,871,39.1,88694,17,477,135,644,363,98,224,203,1672,933,739,628,9,1536,82,45,1545,1536,1310,51,62,62,196,175,112,89,233,217,4156,0,67,165,72,35,22,3089,4194,1672,183,0,6384.25,5,3,Xfinity -- Elevate ConnX -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005021000,4871,4053,76,23,84,18,438,38.1,97565,0,796,102,944,362,22,182,193,2103,1370,733,443,10,1836,173,84,1854,1844,1679,185,91,35,47,47,150,111,187,144,4486,0,124,159,102,131,107,3658,4617,2103,213,0,5128.25,5,3,Xfinity -- Elevate ConnX -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005021100,5113,3970,5,0,169,0,606,39.5,77930,5,661,202,835,205,50,195,205,2239,1467,772,571,0,2038,136,65,2051,2051,1885,143,20,20,79,78,108,72,357,343,4874,46,48,56,89,0,0,3791,4818,2239,245,0,5213.87,5,3,Xfinity -- Elevate ConnX -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005021200,3426,2900,18,4,108,8,390,44.4,66477,0,432,139,737,481,59,196,271,1798,633,1165,185,0,1499,216,83,1508,1508,1336,104,8,8,102,89,253,202,401,282,3165,8,49,179,25,37,26,2829,3325,1798,220,0,4560.16,6,3,Xfinity -- Allstream Business US LLC -- T-Mobile US -- Elevate ConnX -- Verizon -- CenturyLink,0,0,1,1
41005021300,6734,5370,178,25,50,130,984,42.0,78926,19,1043,380,903,493,13,409,46,2544,1851,693,805,0,2331,109,104,2343,2343,2062,114,113,113,15,15,221,129,278,278,6054,0,12,100,568,404,14,4926,6463,2544,197,0,4862.66,5,3,Xfinity -- Elevate ConnX -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005021400,5139,4589,0,57,65,0,228,40.2,84432,0,666,182,990,354,31,142,242,1978,1457,521,521,0,1871,22,85,1871,1871,1562,100,73,73,29,29,201,156,227,227,4659,0,44,172,264,0,469,3722,4699,1978,200,0,4004.53,6,3,Xfinity -- SandyNet -- Elevate ConnX -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005021500,5237,4431,23,7,217,0,475,48.5,83977,27,571,71,1228,415,88,238,181,2062,1519,543,597,0,1765,170,127,1784,1784,1628,151,115,89,138,30,57,49,259,158,4815,0,90,190,142,123,90,3926,5120,2062,199,0,2069.73,6,3,Xfinity -- Allstream Business US LLC -- Elevate ConnX -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005021601,6461,4933,4,39,236,0,1663,36.8,83116,38,1254,420,839,211,50,154,225,2576,1285,1291,668,28,2320,198,30,2348,2320,1903,165,158,91,88,74,138,112,188,171,5723,17,31,378,312,192,161,4943,6212,2576,268,0,6563.53,5,3,Xfinity -- T-Mobile US -- Elevate ConnX -- Verizon -- CenturyLink,0,0,1,1
41005021602,4863,3809,61,32,151,60,535,40.4,69042,46,740,203,787,214,28,157,242,2129,1351,778,628,0,1918,117,94,1941,1941,1471,130,49,49,98,63,301,247,195,177,4302,12,107,184,258,74,110,3554,4623,2129,228,0,4774.51,5,3,Xfinity -- T-Mobile US -- Elevate ConnX -- Verizon -- CenturyLink,0,0,1,1
41005021700,6080,5151,191,52,149,0,628,46.2,78116,47,878,223,1092,377,114,369,459,2774,1775,999,505,0,2195,126,453,2217,2217,1993,466,110,73,105,93,355,258,141,106,5515,0,147,142,276,231,42,4776,5961,2774,241,0,3661.6,5,3,Xfinity -- Elevate ConnX -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005021801,5569,4513,21,45,197,0,395,44.7,117159,49,563,80,1069,486,83,122,205,1953,1887,66,609,34,1695,131,93,1729,1695,1483,125,35,35,17,0,81,36,120,120,5110,26,25,273,135,14,75,4160,5131,1953,171,0,3854.58,5,3,Xfinity -- Elevate ConnX -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005021802,4506,3792,17,34,41,0,503,38.2,49397,68,599,139,454,247,40,516,369,2008,870,1138,636,0,1810,109,89,1830,1830,1517,75,162,136,268,259,335,291,253,208,3855,0,122,267,262,114,130,3022,4270,2008,148,0,6546.51,5,3,Xfinity -- T-Mobile US -- Elevate ConnX -- Verizon -- CenturyLink,0,0,1,1
41005021900,3476,2921,58,15,24,11,277,41.0,72841,15,521,189,464,98,0,538,165,1516,737,779,363,0,1422,16,78,1428,1428,1308,88,129,111,95,75,143,117,218,202,3315,0,9,63,89,81,16,2558,3294,1516,139,0,5900.93,4,3,Xfinity -- T-Mobile US -- CenturyLink -- Verizon,0,0,1,1
41005022000,6478,5324,108,41,142,0,560,46.8,89828,39,954,346,1132,222,49,477,180,2693,1993,700,555,0,2414,156,123,2414,2414,2029,209,223,223,182,91,90,47,250,223,5960,38,88,305,87,67,0,5058,6357,2693,268,0,4774.07,4,3,Xfinity -- T-Mobile US -- CenturyLink -- Verizon,0,0,1,1
41005022101,6786,5585,68,23,258,0,873,44.6,82153,72,1026,320,1005,332,29,378,666,2533,2070,463,673,0,2359,113,61,2377,2377,2040,83,73,58,145,141,292,182,203,196,6091,1,6,304,384,202,92,5220,6551,2533,226,0,5712.21,4,3,Xfinity -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005022105,6657,5316,38,0,847,0,564,38.2,89136,63,1005,14,1338,583,24,370,241,2488,2024,464,814,43,2270,112,63,2313,2270,1964,83,78,78,56,18,385,305,194,159,5722,21,108,521,285,87,309,4585,6053,2488,227,0,3704.93,6,4,Xfinity -- Ziply Fiber -- Allstream Business US LLC -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005022107,4425,3326,73,10,185,11,752,30.4,60531,10,659,96,587,115,5,465,517,1885,267,1618,529,0,1700,17,168,1700,1700,1479,176,86,79,45,37,439,316,220,194,4077,0,0,269,79,146,40,2938,3958,1885,177,0,2367.58,7,4,Xfinity -- SandyNet -- Ziply Fiber -- Allstream Business US LLC -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005022108,3665,2573,80,0,14,0,614,36.5,72345,27,792,244,310,43,39,149,110,1357,679,678,354,0,1219,59,79,1219,1219,800,118,45,22,78,78,130,92,141,134,3227,0,65,64,309,320,0,2686,3474,1357,136,0,1315.16,5,3,Xfinity -- Allstream Business US LLC -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005022109,3303,2044,47,46,433,67,644,39.6,93044,15,433,67,385,178,64,89,308,1253,853,400,539,0,1009,115,129,1009,1009,847,210,56,22,35,35,150,35,71,19,2771,0,30,393,109,92,245,2136,3081,1253,125,0,5033.42,5,4,Xfinity -- Ziply Fiber -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005022110,4745,3218,175,0,928,0,301,42.0,103924,0,716,44,712,449,91,65,75,1786,1547,239,631,0,1669,86,31,1677,1677,1562,100,24,24,9,0,92,60,155,96,3755,0,70,661,259,29,630,3492,4549,1786,159,0,6356.79,4,4,Xfinity -- T-Mobile US -- Verizon -- Ziply Fiber,0,0,1,1
41005022201,5706,4016,141,61,269,45,1288,38.9,33579,36,1042,416,646,323,45,639,716,2648,407,2241,704,23,1933,402,290,1956,1933,1227,462,252,196,599,346,527,317,246,193,4587,0,85,666,368,298,291,3837,5379,2648,248,0,7193.65,6,3,Xfinity -- Allstream Business US LLC -- T-Mobile US -- Elevate ConnX -- Verizon -- CenturyLink,0,0,1,1
41005022205,4057,2843,12,35,485,0,366,49.0,116076,14,349,16,812,409,105,207,251,1605,1135,470,427,0,1356,130,119,1391,1391,1247,197,141,37,77,77,63,45,101,84,3438,0,47,435,137,1,119,3076,3861,1605,151,0,4065.39,5,4,Xfinity -- Ziply Fiber -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
41005022206,6691,4684,126,0,956,60,453,47.0,101887,15,453,150,1344,445,147,123,311,2473,1558,915,597,0,2462,0,11,2462,2462,2149,11,10,10,16,16,161,161,221,221,5426,0,276,705,284,33,492,4968,6466,2473,232,0,3036.19,6,4,Xfinity -- Ziply Fiber -- T-Mobile US -- Elevate ConnX -- Verizon -- CenturyLink,0,0,1,1
