Tract,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,High Cost,Tribal,ISP Desert,ACP Desert
26005030404,3235,3032,0,0,96,0,148,40.7,94861,0,851,0,418,83,1,20,0,1133,1098,35,391,0,999,102,32,999,999,481,116,0,0,8,8,113,94,105,72,3159,0,10,14,52,9,65,2229,3055,1133,118,0,194.01,7,3,Michwave Technologies Inc. -- Charter Communications Inc -- Surf Internet -- T-Mobile US -- Everstream -- Verizon -- Truestream,0,0,1,1
26005030501,3229,2749,0,4,16,0,283,44.6,95292,59,691,95,279,75,0,256,5,1189,1041,148,386,0,985,67,137,996,996,324,152,85,0,6,6,42,16,116,111,3033,0,7,58,131,100,0,2207,3038,1189,168,0,106.35,10,4,123.NET Inc -- Michwave Technologies Inc. -- Verizon -- Charter Communications Inc -- Surf Internet -- T-Mobile US -- Peninsula Fiber Network -- Everstream -- BCTC -- Truestream,0,0,1,1
26005030502,4885,4344,222,17,57,0,177,33.9,67883,7,1052,151,520,44,21,141,212,1967,1383,584,618,0,1820,91,56,1820,1820,1170,134,0,0,78,48,469,418,233,216,4767,0,20,89,9,36,26,3054,4420,1967,328,0,718.35,10,4,BCTC -- Michwave Technologies Inc. -- US Signal Company -- Charter Communications Inc -- Surf Internet -- Peninsula Fiber Network -- Everstream -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
26005030600,5086,4700,46,13,6,0,137,41.4,81092,8,1370,166,480,94,0,245,271,1911,1719,192,527,2,1567,218,124,1572,1570,417,260,44,28,111,81,233,121,195,144,5052,2,6,13,13,25,0,3547,4787,1911,224,1,73.84,9,5,Michwave Technologies Inc. -- Charter Communications Inc -- Surf Internet -- T-Mobile US -- Peninsula Fiber Network -- Everstream -- Verizon -- FRONTIER -- AT&T Inc,0,0,1,1
26005030702,5177,4962,28,14,26,0,162,40.0,87115,0,1190,186,726,157,7,247,177,1784,1631,153,695,35,1575,117,57,1619,1584,901,150,53,40,57,42,154,115,140,118,5035,0,43,80,19,14,18,3521,4823,1784,340,1,80.31,9,4,Michwave Technologies Inc. -- Charter Communications Inc -- Surf Internet -- Bloomingdale Communications Inc. -- T-Mobile US -- Everstream -- Peninsula Fiber Network -- Verizon -- FRONTIER,0,0,1,1
26005030703,3091,2445,30,1,0,0,856,36.4,53833,92,717,242,207,38,7,299,314,1026,840,186,358,7,877,92,50,886,879,391,130,68,51,73,53,177,102,157,140,2801,0,41,70,179,267,2,2038,2943,1026,110,1,88.49,5,3,Xfinity -- Peninsula Fiber Network -- ACD.net -- Verizon -- FRONTIER,0,0,1,1
26005030704,5076,4491,27,2,16,0,821,34.9,80990,31,1161,121,551,156,19,316,214,1737,1511,226,712,4,1547,122,64,1551,1547,748,178,62,48,87,69,172,123,204,150,4870,0,23,79,104,129,24,3263,4789,1737,170,1,121.36,10,5,Xfinity -- Michwave Technologies Inc. -- Verizon -- Charter Communications Inc -- Surf Internet -- Everstream -- Peninsula Fiber Network -- ACD.net -- T-Mobile US -- FRONTIER,0,0,1,1
26005030801,1965,1883,2,3,16,0,64,55.4,113064,0,229,65,636,283,87,60,18,971,797,174,146,0,851,8,112,851,851,522,120,30,19,59,25,55,43,114,65,1828,0,51,41,45,4,16,1685,1865,971,67,0,285.84,6,4,Xfinity -- Peninsula Fiber Network -- T-Mobile US -- Everstream -- Verizon -- FRONTIER,0,0,1,1
26005030802,3372,2908,25,2,18,7,338,50.8,87019,0,537,94,667,388,49,22,32,1418,1252,166,302,0,1345,54,19,1345,1345,770,57,29,26,45,40,135,135,163,145,3241,0,0,118,13,118,10,2522,3301,1418,120,0,169.35,7,4,Xfinity -- Peninsula Fiber Network -- T-Mobile US -- ACD.net -- Verizon -- Everstream -- FRONTIER,0,0,1,1
26005030901,2825,2605,20,54,0,0,428,51.9,83125,19,391,113,501,121,47,92,102,1077,1001,76,227,0,872,103,102,888,888,448,180,64,64,29,15,108,85,96,70,2527,0,12,66,220,120,26,2177,2676,1077,230,1,72.19,10,7,Xfinity -- Rural Gig LLC -- Verizon -- Charter Communications Inc -- Peninsula Fiber Network -- Everstream -- ACD.net -- T-Mobile US -- FRONTIER -- AT&T Inc,0,0,1,1
26005030902,2574,2207,11,2,21,0,343,51.3,69500,5,372,160,348,169,40,305,118,1072,1030,42,191,0,924,65,83,929,929,502,124,52,25,65,45,154,127,78,54,2478,0,3,29,64,21,6,2030,2514,1072,151,1,79.97,8,5,Xfinity -- Rural Gig LLC -- Verizon -- T-Mobile US -- Everstream -- Peninsula Fiber Network -- ACD.net -- FRONTIER,0,0,1,1
26005031001,3041,2450,2,50,0,0,1301,35.7,54708,79,604,208,67,25,9,625,174,843,516,327,306,0,595,116,132,613,613,298,230,67,0,120,38,137,70,71,71,2428,0,0,20,593,203,0,1845,2713,843,227,0,158.37,3,1,FRONTIER -- Bloomingdale Communications Inc. -- Everstream,0,0,1,1
26005031002,3266,2773,70,10,0,0,222,39.7,60679,0,976,88,262,85,0,148,214,1135,931,204,437,0,917,154,64,917,917,347,160,64,47,95,49,98,69,216,195,3206,0,0,43,17,44,0,2112,3122,1135,313,0,62.23,6,4,Charter Communications Inc -- Bloomingdale Communications Inc. -- T-Mobile US -- Everstream -- Verizon -- FRONTIER,0,0,1,1
26005031101,3575,3126,32,16,18,0,174,35.5,83900,3,854,111,311,123,57,100,170,1306,1245,61,426,21,1142,55,88,1163,1142,612,139,18,7,73,54,170,150,121,91,3506,0,0,27,42,32,16,2666,3306,1306,328,0,110.83,7,4,Charter Communications Inc -- Surf Internet -- Everstream -- T-Mobile US -- Peninsula Fiber Network -- Verizon -- FRONTIER,0,0,1,1
26005031102,3097,2874,44,0,1,0,108,49.5,72542,0,772,196,268,30,0,170,435,1167,1056,111,293,0,906,102,159,916,916,490,251,61,39,102,14,145,130,143,102,3061,0,20,14,2,5,1,2296,2844,1167,302,0,97.79,7,4,Michwave Technologies Inc. -- Charter Communications Inc -- Surf Internet -- T-Mobile US -- Peninsula Fiber Network -- Verizon -- FRONTIER,0,0,1,1
26005031200,5742,4772,336,0,143,0,347,34.1,51676,89,1031,182,260,209,16,173,662,2142,1432,710,755,0,1946,53,143,1946,1946,1314,151,18,18,250,250,616,526,126,98,5601,0,44,26,71,17,18,3545,5333,2142,529,1,1299.01,6,4,Charter Communications Inc -- Surf Internet -- Everstream -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
26005031300,4949,4595,19,17,84,0,45,41.0,66591,21,1408,194,360,117,20,358,281,1824,1679,145,616,0,1538,105,181,1589,1589,557,224,78,53,85,75,277,175,281,238,4786,12,12,97,42,47,12,3427,4647,1824,323,1,68.74,9,4,Michwave Technologies Inc. -- Verizon -- Charter Communications Inc -- Surf Internet -- T-Mobile US -- Peninsula Fiber Network -- Everstream -- BCTC -- AT&T Inc,0,0,1,1
26005031800,5501,4906,38,0,16,0,123,40.4,69843,27,1358,223,378,320,56,181,132,2024,1508,516,645,0,1739,211,74,1739,1739,940,207,0,0,76,25,299,211,237,221,5426,21,17,24,13,14,113,3945,5284,2024,438,1,220.39,5,3,Michwave Technologies Inc. -- Charter Communications Inc -- Surf Internet -- T-Mobile US -- Verizon,0,0,1,1
26005031900,4578,3916,1,27,56,14,255,44.5,69579,87,985,226,289,71,20,221,299,1882,1527,355,602,0,1671,29,182,1684,1684,1048,198,75,13,168,143,175,107,227,198,4113,138,0,0,327,118,190,3240,4431,1882,453,1,419.0,6,4,Charter Communications Inc -- Everstream -- T-Mobile US -- Peninsula Fiber Network -- Verizon -- AT&T Inc,0,0,1,1
26005032000,5382,5220,65,0,7,0,649,41.3,63116,0,1142,239,595,169,22,266,717,2029,1485,544,713,0,1849,61,119,1904,1904,1163,116,120,85,78,51,357,357,222,183,5300,0,0,7,75,0,0,3798,5266,2029,403,1,266.47,8,4,Verizon -- Charter Communications Inc -- Surf Internet -- Peninsula Fiber Network -- T-Mobile US -- Everstream -- BCTC -- AT&T Inc,0,0,1,1
26005032100,4432,4081,45,66,0,0,242,43.3,80417,0,813,116,708,346,34,45,138,1722,1599,123,571,0,1596,54,72,1596,1596,1137,86,29,29,47,41,197,143,141,95,4397,0,0,20,15,37,9,3290,4169,1722,350,1,279.64,9,5,Verizon -- Charter Communications Inc -- Surf Internet -- Mercury Broadband -- Everstream -- T-Mobile US -- Peninsula Fiber Network -- BCTC -- AT&T Inc,0,0,1,1
26005032200,5837,5063,294,0,52,0,876,40.8,61518,20,818,55,693,716,88,592,362,2335,1823,512,696,0,1962,81,292,1990,1990,1491,312,138,77,106,74,374,180,356,342,5563,64,61,120,29,67,29,4043,5555,2335,315,0,2774.36,7,5,Xfinity -- US Signal Company -- Charter Communications Inc -- T-Mobile US -- Everstream -- Verizon -- AT&T Inc,0,0,1,1
26005032401,1606,988,27,0,60,0,627,39.4,53482,13,361,86,52,0,7,44,146,663,462,201,262,0,599,37,27,599,599,472,49,21,21,77,56,109,95,103,103,1414,0,0,45,147,93,60,1037,1466,663,84,0,245.98,9,5,Xfinity -- Michwave Technologies Inc. -- US Signal Company -- Charter Communications Inc -- Surf Internet -- Everstream -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
26005032402,4159,3941,12,45,55,0,76,36.0,85465,32,983,115,570,138,35,227,52,1432,1278,154,455,0,1312,54,66,1312,1312,751,106,31,25,75,51,131,95,84,58,4092,0,5,60,2,22,26,2803,3895,1432,180,1,114.37,11,6,Xfinity -- Michwave Technologies Inc. -- Charter Communications Inc -- Surf Internet -- T-Mobile US -- Everstream -- Peninsula Fiber Network -- Verizon -- ACD.net -- FRONTIER -- AT&T Inc,0,0,1,1
26005032600,1352,1183,45,9,14,0,85,56.2,66875,6,286,11,218,153,22,38,86,695,544,151,148,0,612,12,71,627,627,447,62,11,11,100,80,61,23,85,85,1211,11,91,24,15,5,0,1024,1293,695,98,0,1463.05,5,5,Xfinity -- Charter Communications Inc -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
26005990000,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1
26007000101,1337,1320,0,0,0,0,6,51.9,55551,25,301,40,154,30,10,88,94,569,499,70,114,3,482,42,42,490,487,263,65,15,9,61,44,80,59,84,67,1333,0,0,2,2,1,0,1047,1272,569,89,0,10.86,10,5,Charter Communications Inc -- Sunrise_Communications -- Allband Communications Cooperative -- Ridge Tower Network LLC -- Peninsula Fiber Network -- T-Mobile US -- ACD.net -- Verizon -- Everstream -- FRONTIER,0,0,1,1
26007000102,3128,2969,1,5,7,0,3,45.0,50521,53,649,119,280,69,4,134,298,1191,1137,54,314,5,918,89,179,943,938,608,216,78,51,80,40,184,112,246,189,3074,0,0,32,22,2,27,2125,2885,1191,211,0,18.23,9,5,Charter Communications Inc -- Allband Communications Cooperative -- Ridge Tower Network LLC -- Everstream -- Peninsula Fiber Network -- ACD.net -- Verizon -- T-Mobile US -- FRONTIER,0,0,1,1
26007000200,4111,3951,3,6,18,0,18,50.0,54386,69,1064,218,182,89,9,281,202,1664,1474,190,334,0,1427,108,129,1429,1429,863,212,96,33,128,103,246,196,291,256,4041,0,23,31,16,0,172,3084,3905,1664,481,1,27.4,9,5,Charter Communications Inc -- Allband Communications Cooperative -- Ridge Tower Network LLC -- Everstream -- Peninsula Fiber Network -- ACD.net -- Verizon -- T-Mobile US -- FRONTIER,0,0,1,1
26007000300,3423,3229,48,0,0,0,7,50.5,50196,9,811,106,357,168,69,138,305,1499,1379,120,291,0,1224,161,114,1224,1224,819,161,82,74,168,97,236,199,258,230,3376,0,3,22,22,0,9,2537,3305,1499,566,1,45.42,8,4,Charter Communications Inc -- Ridge Tower Network LLC -- T-Mobile US -- Peninsula Fiber Network -- ACD.net -- Verizon -- Everstream -- FRONTIER,0,0,1,1
26007000400,2871,2654,63,20,0,0,137,40.0,43611,44,533,176,103,38,15,140,374,1280,791,489,290,0,1111,42,127,1120,1120,866,81,47,25,263,186,153,127,333,312,2855,0,4,0,12,23,0,2025,2747,1280,430,1,1533.36,8,4,Verizon -- Charter Communications Inc -- Ridge Tower Network LLC -- Everstream -- Peninsula Fiber Network -- ACD.net -- T-Mobile US -- FRONTIER,0,0,1,1
26007000500,1979,1762,31,12,0,0,115,40.6,38507,30,519,112,72,52,20,314,436,897,439,458,261,7,690,96,104,708,701,475,169,107,72,179,106,138,109,100,88,1939,0,12,0,28,0,0,1444,1856,897,293,1,2469.32,8,4,Verizon -- Charter Communications Inc -- Ridge Tower Network LLC -- Everstream -- T-Mobile US -- ACD.net -- Peninsula Fiber Network -- FRONTIER,0,0,1,1
26007000600,3095,2948,14,0,93,0,10,50.3,39386,12,707,44,281,241,50,122,370,1441,909,532,288,0,1057,81,303,1093,1093,892,327,80,45,329,179,270,174,144,108,2976,0,54,48,17,5,0,2370,2963,1441,470,1,370.23,7,4,Charter Communications Inc -- Ridge Tower Network LLC -- T-Mobile US -- Peninsula Fiber Network -- ACD.net -- Verizon -- FRONTIER,0,0,1,1
26007000700,3057,2881,9,0,16,0,45,44.8,54225,8,781,116,300,107,44,294,357,1275,916,359,351,0,1063,68,144,1063,1063,936,164,68,66,173,135,129,66,197,187,2945,0,0,61,51,0,27,2251,2985,1275,413,1,190.12,8,4,Charter Communications Inc -- Ridge Tower Network LLC -- T-Mobile US -- Peninsula Fiber Network -- Everstream -- Verizon -- ACD.net -- FRONTIER,0,0,1,1
26007000800,3217,3147,5,0,0,0,100,47.1,50197,0,629,141,256,171,0,233,224,1676,1387,289,360,7,1310,165,194,1340,1333,1116,228,102,52,161,115,279,196,293,187,3172,0,15,7,23,7,0,2503,3021,1676,499,1,3081.15,8,4,Verizon -- Charter Communications Inc -- Ridge Tower Network LLC -- T-Mobile US -- Peninsula Fiber Network -- ACD.net -- Everstream -- FRONTIER,0,0,1,1
26007000900,2693,2558,49,0,0,0,1,54.5,49985,8,610,128,236,86,67,147,134,1229,1125,104,212,12,1077,82,58,1089,1077,949,123,65,53,102,90,176,98,272,242,2647,0,5,40,1,0,0,2149,2639,1229,387,1,102.46,8,4,Verizon -- Charter Communications Inc -- Ridge Tower Network LLC -- T-Mobile US -- Peninsula Fiber Network -- ACD.net -- Everstream -- FRONTIER,0,0,1,1
26007990000,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1
26009960100,2819,2703,13,11,2,0,46,52.7,73857,30,449,48,497,207,39,95,78,1248,1155,93,289,0,1044,105,99,1057,1057,772,157,28,9,66,45,139,101,180,150,2689,4,18,17,91,25,2,2119,2738,1248,105,1,47.26,7,4,Charter Communications Inc -- 186networks -- T-Mobile US -- Cherry Capital Connection LLC -- Verizon -- FRONTIER -- Truestream,0,0,1,1
26009960200,3101,2898,0,47,11,0,58,48.3,58274,11,816,98,273,110,1,113,101,1382,1237,145,301,0,1151,131,100,1154,1154,530,210,43,32,108,73,242,189,216,161,3067,3,1,19,11,7,2,2304,2980,1382,234,1,18.07,12,6,Pigeon Telephone Company -- Charter Communications Inc -- 186networks -- Peninsula Fiber Network -- Everstream -- ACD.net -- Verizon -- T-Mobile US -- FRONTIER -- Cherry Capital Connection LLC -- AT&T Inc -- Truestream,0,0,1,1
26009960300,2727,2634,1,8,2,0,25,56.3,61538,7,556,99,476,225,49,80,194,1244,1101,143,261,15,992,158,79,1007,992,795,201,42,37,89,48,151,123,158,121,2697,0,17,13,0,0,0,2112,2602,1244,198,1,65.26,6,4,Charter Communications Inc -- 186networks -- T-Mobile US -- Verizon -- FRONTIER -- Truestream,0,0,1,1
26009960401,954,904,12,0,0,0,20,61.4,85000,7,184,19,143,104,5,15,60,438,388,50,76,0,378,10,50,394,394,298,29,7,7,12,7,72,68,51,45,949,2,0,3,0,2,0,788,930,438,123,0,42.36,5,3,Charter Communications Inc -- 186networks -- T-Mobile US -- Verizon -- Truestream,0,0,1,1
26009960402,2211,2035,7,6,24,0,29,57.5,66477,22,388,63,456,265,39,76,144,1078,926,152,181,0,945,55,78,962,962,773,105,22,18,136,82,156,131,103,91,2150,0,9,44,8,11,0,1782,2148,1078,111,0,87.68,5,3,Charter Communications Inc -- 186networks -- T-Mobile US -- Verizon -- Truestream,0,0,1,1
26009960501,1988,1832,3,18,0,0,71,52.5,76638,0,284,71,442,125,50,101,93,866,785,81,193,4,767,61,34,772,768,580,79,21,12,51,40,62,41,152,148,1962,0,20,5,1,7,0,1495,1934,866,138,0,81.76,4,3,Charter Communications Inc -- T-Mobile US -- 186networks -- Verizon,0,0,1,1
26009960502,1415,1323,0,2,3,0,80,54.8,74196,8,314,21,229,141,25,5,55,671,565,106,123,0,532,105,34,532,532,300,126,0,0,50,26,78,58,121,79,1371,0,0,6,38,0,2,1145,1360,671,92,0,44.11,5,4,Charter Communications Inc -- 186networks -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
26009960600,3245,3090,1,0,28,0,88,58.4,86774,0,414,27,723,403,100,50,109,1597,1357,240,272,0,1442,118,37,1456,1456,1288,92,43,34,95,64,164,115,183,168,3197,4,9,18,17,0,0,2599,3170,1597,144,1,220.6,8,4,Charter Communications Inc -- 186networks -- MCC_Georgia_LLC -- T-Mobile US -- Cherry Capital Connection LLC -- Peninsula Fiber Network -- Verizon -- AT&T Inc,0,0,1,1
26009960701,3335,3254,0,20,4,0,122,44.2,68646,3,757,108,283,160,37,169,336,1448,1310,138,390,1,1256,155,36,1266,1265,676,173,73,17,104,80,158,141,169,161,3301,0,14,20,0,0,0,2454,3133,1448,325,0,40.43,9,4,Pigeon Telephone Company -- Charter Communications Inc -- 186networks -- T-Mobile US -- Peninsula Fiber Network -- ACD.net -- Verizon -- Everstream -- Truestream,0,0,1,1
26009960702,1867,1658,111,0,13,0,44,36.6,54938,27,520,24,65,11,14,165,160,769,524,245,258,4,668,88,9,672,668,510,58,8,8,70,70,166,149,102,79,1767,0,18,40,42,0,0,1208,1738,769,153,0,345.18,7,3,Verizon -- Charter Communications Inc -- 186networks -- Peninsula Fiber Network -- T-Mobile US -- ACD.net -- Everstream,0,0,1,1
26009990000,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1
26011970100,2109,2008,4,20,1,0,78,54.9,49481,3,554,51,178,92,13,152,161,970,848,122,195,15,762,40,153,794,779,511,168,53,40,71,40,144,114,233,171,2075,0,1,6,27,5,3,1655,2018,970,248,1,23.66,8,5,Pigeon Telephone Company -- Charter Communications Inc -- T-Mobile US -- Peninsula Fiber Network -- ACD.net -- Verizon -- FRONTIER -- Brightspeed,0,0,1,1
26011970200,3217,3086,11,11,0,0,48,47.8,58198,10,828,109,229,60,19,146,252,1266,1155,111,295,6,1070,71,119,1083,1077,706,154,50,31,85,38,207,162,176,147,3206,0,5,3,3,2,3,2435,3082,1266,261,1,29.33,6,4,Vogtmann Engineering Inc -- Charter Communications Inc -- T-Mobile US -- ACD.net -- Verizon -- FRONTIER,0,0,1,1
26011970300,2904,2751,46,20,0,0,101,47.3,53490,11,706,96,151,72,0,103,179,1108,1004,104,305,21,884,81,122,914,893,509,167,19,17,90,45,189,151,222,162,2852,24,4,16,8,56,0,2165,2694,1108,239,1,45.84,9,5,Pigeon Telephone Company -- Verizon -- Vogtmann Engineering Inc -- Charter Communications Inc -- Everstream -- Peninsula Fiber Network -- ACD.net -- T-Mobile US -- FRONTIER,0,0,1,1
