Tract,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,High Cost,Tribal,ISP Desert,ACP Desert
24003702100,6382,5394,514,0,70,0,394,51.6,134797,36,1037,104,1616,458,156,148,37,2512,2223,289,537,0,2355,92,65,2355,2355,2136,101,91,78,38,38,109,49,81,81,5880,0,152,267,83,24,43,5053,6229,2512,110,0,711.23,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003702204,4686,3716,197,0,171,0,446,39.6,153409,0,309,54,810,943,61,17,18,1602,1356,246,786,0,1581,9,12,1581,1581,1492,21,0,0,9,9,52,52,90,90,4424,14,25,147,76,0,45,3025,4409,1602,48,0,4895.93,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003702205,5292,3065,1527,0,246,0,156,38.2,124359,16,443,114,1256,758,49,145,83,2268,1628,640,633,7,2201,48,12,2208,2201,2077,33,78,60,77,77,121,112,49,28,4590,79,78,460,85,45,90,3758,4993,2268,76,0,2882.01,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003702206,7105,5018,739,0,407,0,1139,33.2,128025,0,525,43,1540,623,35,163,29,2449,2135,314,1106,0,2327,87,35,2327,2327,2258,35,74,42,13,13,89,89,35,23,6326,0,163,326,290,41,102,4322,6552,2449,75,0,5317.8,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003702208,8473,4418,1939,0,1469,0,736,37.3,155299,0,479,40,1769,1427,113,217,0,2833,2254,579,1280,0,2816,0,17,2833,2833,2633,0,74,74,114,114,0,0,108,108,6336,134,28,1200,775,74,721,5539,7761,2833,86,0,5250.42,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003702209,3802,3108,176,0,334,0,89,36.8,171432,0,326,10,949,549,104,87,7,1315,1122,193,559,0,1230,15,70,1230,1230,1133,70,48,7,62,33,27,27,16,16,3505,6,34,123,134,0,65,2497,3506,1315,46,0,4766.67,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003702300,5632,5377,44,0,52,0,272,43.9,183816,27,868,57,1108,684,214,8,17,2054,1969,85,651,156,1789,34,75,1945,1789,1716,80,4,4,17,0,150,132,30,19,5172,48,66,260,86,10,76,4007,5400,2054,42,0,350.25,5,3,Xfinity -- Believe Broadband -- Fusion -- T-Mobile US -- Verizon,0,0,1,1
24003702402,7791,6588,222,0,341,0,453,50.1,131213,0,692,98,2335,1282,242,378,354,3925,2064,1861,643,0,3639,110,176,3639,3639,3371,161,178,100,162,105,142,94,235,235,6652,54,136,683,266,142,162,6345,7490,3925,308,0,1590.81,5,3,Xfinity -- Believe Broadband -- T-Mobile US -- Verizon -- Atlantech Online Inc.,0,0,1,1
24003702500,7382,3616,2925,0,376,0,1567,35.2,99611,176,787,93,1186,509,153,120,530,2430,1541,889,877,23,2074,126,207,2182,2159,1876,206,48,48,109,109,122,122,110,110,6005,38,199,596,544,283,248,4486,6682,2430,176,0,2505.44,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003702601,5885,4854,643,29,0,0,157,42.7,121217,24,545,25,1351,847,157,105,122,2292,2018,274,661,0,2146,97,49,2146,2146,1997,55,12,12,25,0,60,43,180,180,5527,0,99,115,144,0,94,4284,5741,2292,154,0,2391.35,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003702602,6392,5383,679,0,32,0,226,49.1,169177,0,287,41,1701,1422,189,62,51,2471,2263,208,809,0,2410,0,61,2410,2410,2302,61,20,20,2,2,177,135,41,41,6146,0,124,97,25,0,7,4594,6038,2471,175,0,2087.19,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003702702,3825,3450,66,0,106,0,49,54.6,196935,0,158,9,1129,532,206,204,69,1566,1375,191,394,0,1460,39,67,1469,1469,1434,58,34,19,73,24,19,19,53,53,3559,0,73,170,23,40,38,2913,3680,1566,118,0,723.1,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003702703,2678,2113,411,0,74,0,83,43.2,161554,0,93,48,830,633,78,19,38,1384,978,406,107,0,1357,10,17,1357,1357,1280,17,9,9,17,0,35,35,10,10,2537,0,26,40,75,21,23,2270,2596,1384,100,0,2414.32,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003702704,2616,2053,292,0,145,0,244,41.0,86510,13,442,130,366,318,104,11,0,1353,294,1059,118,0,1353,0,0,1353,1353,1135,0,0,0,0,0,10,10,72,72,2384,18,11,185,18,0,151,2180,2563,1353,114,0,3688.49,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003706102,2634,1706,660,9,91,0,35,47.5,101321,0,116,0,624,312,193,346,177,1159,632,527,178,0,1002,25,132,1015,1015,884,135,76,76,203,153,66,8,95,95,2385,4,122,92,31,4,14,1774,2485,1159,99,0,9545.8,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003706103,1521,1150,233,8,50,0,83,28.5,85421,0,39,0,396,215,17,160,70,662,248,414,68,0,622,19,21,643,643,527,19,57,44,59,59,50,50,52,52,1411,0,51,16,43,0,16,826,1504,662,64,0,8045.73,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003706302,3678,3260,185,0,66,0,148,51.7,117386,0,200,5,1199,698,133,76,75,1952,1075,877,212,0,1922,30,0,1922,1922,1626,11,49,49,63,52,104,104,107,96,3425,0,98,118,37,30,8,3038,3543,1952,141,0,6785.67,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003706303,2641,847,1179,0,68,0,263,54.7,88734,0,227,126,388,274,93,722,60,1377,1068,309,251,0,1317,31,29,1317,1317,1241,29,191,191,16,16,122,93,53,53,2370,0,26,245,0,0,68,1971,2436,1377,81,0,6895.65,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003706304,2081,1563,240,14,143,33,123,59.9,58291,0,155,78,467,363,99,47,166,1325,700,625,148,0,1224,80,21,1224,1224,1121,45,49,28,109,85,103,103,316,316,1858,18,8,106,91,16,37,1766,2023,1325,100,0,4405.14,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003706402,3664,2095,985,0,0,0,268,45.4,105652,13,401,127,692,544,76,132,515,1662,929,733,349,0,1531,60,71,1541,1541,1430,121,71,4,59,47,219,207,50,39,3424,17,0,176,47,39,0,2709,3453,1662,118,0,8568.77,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003706403,4043,1646,517,0,10,0,2105,31.3,104583,21,367,52,598,187,20,125,272,1295,918,377,458,0,1084,15,196,1104,1104,874,125,71,71,55,0,80,76,188,90,3474,0,20,117,432,487,16,2568,3599,1295,101,0,7983.87,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003706404,2433,756,403,0,25,0,1102,35.6,71769,67,191,0,379,76,55,151,17,987,558,429,430,0,909,76,2,911,911,677,74,29,29,56,56,168,156,57,57,1626,90,103,343,271,288,128,1510,2058,987,66,0,7679.74,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003706500,5815,3832,938,0,14,0,983,36.6,111500,0,692,102,1064,831,160,139,41,2290,1360,930,645,0,2144,119,27,2144,2144,1776,82,0,0,45,45,63,63,101,90,5068,0,124,192,431,430,0,3954,5300,2290,211,0,5204.8,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003706600,5212,4187,627,0,271,0,407,38.1,130500,75,243,33,1277,693,129,124,146,2190,1541,649,690,0,2010,97,83,2010,2010,1708,70,84,84,104,46,30,14,143,123,4506,177,112,314,103,75,32,3833,4685,2190,179,0,3339.94,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003706700,2134,1508,247,17,82,22,374,21.5,113480,0,133,33,93,71,0,0,0,185,0,185,99,0,185,0,0,185,185,146,0,0,0,0,0,0,0,12,12,1944,42,38,63,47,17,26,568,2045,185,2,0,9054.01,3,2,Xfinity -- Believe Broadband -- Verizon,0,0,1,1
24003707001,5533,4790,459,0,64,0,154,48.3,134987,0,860,255,969,477,219,36,182,2191,1965,226,590,0,2141,15,35,2141,2141,1854,50,34,16,93,76,30,30,32,32,5252,15,58,191,17,0,16,4020,5351,2191,85,1,517.78,5,4,Xfinity -- Astound_Broadband -- Believe Broadband -- T-Mobile US -- Verizon,0,0,1,1
24003707002,4527,3876,213,5,43,0,185,47.6,116613,0,692,73,965,447,90,116,26,1819,1640,179,520,0,1723,14,82,1729,1729,1597,84,30,22,63,45,109,72,66,60,4248,0,135,121,23,51,0,3347,4291,1819,79,1,1059.57,4,3,Xfinity -- T-Mobile US -- Believe Broadband -- Verizon,0,0,1,1
24003708001,3788,3605,74,16,24,0,23,43.2,127500,0,545,52,715,317,57,77,55,1456,1387,69,516,10,1321,64,61,1363,1353,1159,54,46,46,51,51,9,9,82,36,3652,0,21,67,48,154,0,2760,3489,1456,71,1,223.33,5,4,Xfinity -- Astound_Broadband -- Believe Broadband -- T-Mobile US -- Verizon,0,0,1,1
24003708004,6337,3940,805,0,0,0,1657,37.7,82500,41,1264,109,716,315,25,508,259,1974,1853,121,648,0,1630,101,243,1680,1680,1517,193,112,112,120,20,143,88,118,73,5625,15,0,256,441,319,0,4129,5604,1974,218,0,243.18,5,4,Xfinity -- Believe Broadband -- Astound_Broadband -- T-Mobile US -- Verizon,0,0,1,1
24003730101,2114,2055,51,0,8,0,58,50.3,92207,0,487,92,419,16,2,33,1,815,800,15,208,0,798,0,17,798,798,690,17,17,0,0,0,23,23,109,109,1993,0,60,29,32,58,3,1615,2068,815,103,0,1239.58,5,4,Xfinity -- Astound_Broadband -- Believe Broadband -- T-Mobile US -- Verizon,0,0,1,1
24003730102,11619,6348,3081,0,730,0,1065,32.6,117081,27,1429,145,2169,1155,61,497,30,4366,3373,993,1391,0,4271,53,42,4271,4271,3750,42,163,163,22,0,247,210,114,114,10263,237,89,596,434,399,293,7604,10788,4366,714,0,1504.77,5,4,Xfinity -- Astound_Broadband -- Believe Broadband -- T-Mobile US -- Verizon,0,0,1,1
24003730204,7100,3139,2596,0,158,0,756,41.5,117288,16,1337,163,790,670,71,124,181,2583,2295,288,965,0,2410,73,100,2429,2429,2093,63,49,49,62,45,152,123,129,129,6441,25,155,254,225,196,0,5165,6849,2583,248,0,3535.68,5,4,Xfinity -- Astound_Broadband -- Believe Broadband -- T-Mobile US -- Verizon,0,0,1,1
24003730205,2294,1353,497,0,329,0,62,37.1,56607,26,365,61,393,150,46,119,276,1196,102,1094,151,0,1043,28,125,1043,1043,900,153,98,47,135,86,235,219,121,121,1488,0,49,297,460,18,334,1841,2212,1196,137,0,6777.97,5,4,Xfinity -- Astound_Broadband -- Believe Broadband -- T-Mobile US -- Verizon,0,0,1,1
24003730206,3247,2005,659,0,0,0,525,44.6,66452,55,694,39,351,322,14,290,231,1550,881,669,182,20,1395,98,37,1415,1395,1195,135,153,130,173,124,52,52,179,160,2262,20,81,501,383,299,10,2619,3185,1550,175,0,5725.25,5,4,Xfinity -- Astound_Broadband -- Believe Broadband -- T-Mobile US -- Verizon,0,0,1,1
24003730300,3937,2502,325,192,216,0,826,33.8,110819,18,887,110,288,81,0,175,47,1193,1088,105,485,8,1125,22,38,1133,1125,942,38,48,48,8,0,18,18,114,114,3339,13,11,232,342,357,85,2583,3453,1193,140,0,4910.8,5,4,Xfinity -- Astound_Broadband -- Believe Broadband -- T-Mobile US -- Verizon,0,0,1,1
24003730401,5651,3345,913,0,566,0,642,40.7,88398,14,1431,101,580,224,15,154,247,2189,1790,399,663,0,1858,119,212,1864,1864,1730,257,35,14,195,19,89,61,60,60,4706,0,129,336,480,153,163,4083,5482,2189,259,0,6449.03,5,4,Xfinity -- Astound_Broadband -- Believe Broadband -- T-Mobile US -- Verizon,0,0,1,1
24003730403,4304,2003,1562,29,55,0,484,34.3,93304,7,865,79,734,309,2,222,138,1589,551,1038,534,0,1506,15,68,1506,1506,1172,61,10,0,46,46,90,78,95,95,3491,48,54,137,574,204,24,3061,4174,1589,231,0,8438.9,5,4,Xfinity -- Astound_Broadband -- Believe Broadband -- T-Mobile US -- Verizon,0,0,1,1
24003730404,1729,1332,220,7,28,0,239,40.1,57188,0,289,28,283,55,8,97,145,771,470,301,142,0,626,103,42,635,635,557,136,32,14,9,9,182,141,91,30,1476,0,50,22,181,102,7,1243,1602,771,115,0,2644.19,5,4,Xfinity -- Astound_Broadband -- Believe Broadband -- T-Mobile US -- Verizon,0,0,1,1
24003730507,4453,2643,761,0,533,0,96,44.2,141705,38,698,70,658,378,17,29,68,1592,1569,23,390,0,1574,0,18,1574,1574,1402,18,14,14,0,0,10,10,62,62,3753,0,122,451,127,0,230,3138,4335,1592,175,0,3831.23,5,4,Xfinity -- Astound_Broadband -- Believe Broadband -- T-Mobile US -- Verizon,0,0,1,1
24003730508,2275,948,1178,0,8,0,123,36.3,59844,4,643,52,185,71,51,93,36,935,236,699,273,0,924,11,0,924,924,619,0,36,36,0,0,44,44,55,45,2185,0,0,67,23,0,34,1531,2263,935,140,0,7937.31,5,4,Xfinity -- Astound_Broadband -- Believe Broadband -- T-Mobile US -- Verizon,0,0,1,1
24003730509,5083,3224,1007,0,228,0,248,32.8,132656,0,603,23,979,395,0,28,111,1793,1415,378,737,0,1758,0,35,1758,1758,1655,35,17,17,11,11,51,51,51,16,4774,0,88,184,37,24,15,3189,4699,1793,93,0,4091.06,5,4,Xfinity -- Astound_Broadband -- Believe Broadband -- T-Mobile US -- Verizon,0,0,1,1
24003730510,3539,1704,1403,0,92,0,45,36.6,92753,0,599,106,294,217,98,11,132,1204,1022,182,535,0,1153,12,39,1153,1153,978,51,11,11,49,10,88,88,62,62,3347,0,38,78,76,26,27,2275,3284,1204,113,0,5650.95,5,4,Xfinity -- Astound_Broadband -- Believe Broadband -- T-Mobile US -- Verizon,0,0,1,1
24003730511,1310,174,990,0,27,0,89,32.8,36974,0,233,98,108,10,0,136,151,739,0,739,233,0,619,37,83,636,636,487,75,61,61,110,72,129,100,159,136,1219,0,2,54,35,29,21,838,1210,739,104,0,7950.78,5,4,Xfinity -- Astound_Broadband -- Believe Broadband -- T-Mobile US -- Verizon,0,0,1,1
24003730512,2039,869,857,33,71,0,88,32.8,71480,0,346,34,186,193,5,85,40,979,235,744,255,0,871,55,53,871,871,686,64,20,20,42,18,105,97,149,117,1941,0,36,41,21,0,13,1351,1758,979,132,0,6161.42,5,4,Xfinity -- Astound_Broadband -- Believe Broadband -- T-Mobile US -- Verizon,0,0,1,1
