Tract,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,High Cost,Tribal,ISP Desert,ACP Desert
04003000503,3136,1710,392,63,0,61,1460,37.0,61250,102,517,623,24,8,2,8,7,26,23,3,1,0,23,3,0,23,23,16,0,2,2,3,0,5,5,1,1,2766,22,8,73,267,256,1,2857,3135,26,11,0,59.17,0,0,0,1,0,0,0
04003000600,2942,2159,30,65,125,0,2419,37.0,40927,95,403,115,203,24,0,186,425,835,648,187,299,0,578,122,135,601,601,346,227,108,23,102,35,94,69,187,147,2036,0,91,517,298,492,138,1983,2806,835,576,1,15.66,6,5,Valley Telecom Group -- Simply Bits -- T-Mobile US -- Cox Communications -- Verizon -- CenturyLink,0,0,1,1
04003000700,4841,2328,0,100,0,0,4609,29.4,47778,101,646,99,259,215,6,634,855,1496,1079,417,724,0,1356,94,46,1365,1365,1187,79,104,56,215,194,212,204,241,241,3508,0,140,775,418,1026,0,2706,4281,1496,959,1,347.91,5,4,Simply Bits -- T-Mobile US -- Cox Communications -- Verizon -- CenturyLink,0,0,1,1
04003000800,4742,2441,123,48,21,0,4359,33.5,43370,61,798,135,316,171,0,427,585,1570,983,587,540,0,1150,103,317,1181,1181,899,343,125,43,215,153,303,240,197,167,3731,62,20,448,481,993,19,2876,4276,1570,1120,1,617.92,5,4,Simply Bits -- T-Mobile US -- Cox Communications -- Verizon -- CenturyLink,0,0,1,1
04003000901,2552,1188,0,0,0,0,2471,33.1,37202,111,408,38,36,52,0,398,397,848,471,377,401,0,609,95,144,634,634,542,196,97,63,179,123,111,93,126,57,1690,0,29,512,321,942,0,1564,2280,848,764,1,3793.19,4,4,Simply Bits -- T-Mobile US -- Cox Communications -- Verizon,0,0,1,1
04003000902,2503,1443,147,0,0,0,2209,30.6,33778,87,376,66,119,36,0,266,560,880,572,308,251,0,531,185,164,538,538,436,327,96,29,168,97,198,137,104,49,1607,0,59,458,379,738,0,1465,2372,880,620,1,2810.57,4,3,Simply Bits -- T-Mobile US -- Cox Communications -- CenturyLink,0,0,1,1
04003001000,1781,1474,61,92,0,1,261,61.5,58919,0,114,62,371,245,46,97,72,944,692,252,34,0,850,58,36,850,850,785,76,70,56,41,35,145,111,163,157,1764,0,0,0,17,9,0,1574,1767,944,130,1,10.82,6,3,Valley Telecom Group -- Integrated Elements Ultd. -- Cable America -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
04003001100,3109,2026,1,5,0,0,1607,51.4,34591,10,371,32,441,134,25,161,663,1479,1194,285,292,0,1092,154,233,1092,1092,946,324,175,93,213,87,360,250,193,139,2595,8,40,288,178,478,0,2252,3032,1479,233,1,51.57,4,2,Cable America -- T-Mobile US -- CenturyLink -- Verizon,0,0,1,1
04003001200,3102,2061,13,8,22,0,1381,52.2,38224,85,502,36,261,200,10,355,575,1371,905,466,274,0,1021,84,266,1021,1021,608,326,179,72,245,111,231,160,184,170,2680,0,44,312,66,172,18,2341,2952,1371,178,1,24.16,5,2,Integrated Elements Ultd. -- Cable America -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
04003001301,2204,1523,0,0,0,0,590,39.6,53125,47,407,34,394,26,35,263,243,927,640,287,236,0,848,60,19,848,848,375,39,31,31,106,68,189,168,67,67,1988,15,51,150,0,19,47,1711,2068,927,179,0,27.34,2,1,Integrated Elements Ultd. -- Verizon,0,0,1,1
04003001302,2672,2115,138,17,51,0,439,47.5,44035,0,441,106,226,181,0,186,302,1282,904,378,199,0,979,177,126,982,982,506,273,95,68,203,119,205,123,258,194,2383,8,109,81,91,80,23,2056,2648,1282,231,0,44.04,4,3,Integrated Elements Ultd. -- Bluespan -- Cox Communications -- Verizon,0,0,1,1
04003001401,3434,2273,657,0,76,0,569,22.0,65625,0,189,5,334,41,0,46,25,511,0,511,424,0,498,13,0,498,498,456,0,15,15,0,0,74,74,79,66,3077,67,65,130,95,21,46,1147,3089,511,69,0,50.95,0,0,0,0,0,0,0
04003001402,1350,979,204,0,42,0,221,27.9,96857,0,38,0,195,259,130,0,0,407,0,407,188,0,407,0,0,407,407,401,0,0,0,0,0,0,0,27,27,1114,0,10,55,171,0,36,821,1204,407,37,0,27.98,0,0,0,0,0,0,0
04003001501,4080,2612,207,22,325,0,1366,34.7,34906,0,751,170,364,213,9,615,473,1740,910,830,527,0,1406,202,132,1417,1417,1254,294,140,79,408,246,328,257,274,245,3272,55,171,352,230,487,112,2750,3959,1740,380,0,4179.21,4,3,T-Mobile US -- Verizon -- Cox Communications -- CenturyLink,0,0,1,1
04003001502,3737,2474,242,0,20,32,1446,41.6,43633,142,481,210,401,132,0,389,289,1715,1081,634,329,0,1398,176,141,1398,1398,1294,233,210,193,226,125,260,195,316,213,3036,13,185,312,191,354,10,2607,3564,1715,395,0,3463.67,4,3,Verizon -- T-Mobile US -- Cox Communications -- CenturyLink,0,0,1,1
04003001601,4973,3562,441,29,299,0,1205,38.3,69056,36,611,54,826,173,26,63,160,2208,1419,789,781,0,2017,30,161,2017,2017,1894,175,57,57,110,110,255,201,219,189,4289,0,110,516,58,192,20,3489,4558,2208,515,0,3642.3,3,2,Verizon -- Cox Communications -- CenturyLink,0,0,1,1
04003001602,3490,2019,270,58,142,14,819,34.9,46543,45,421,118,310,118,0,338,406,1459,560,899,513,0,1152,122,185,1152,1152,1016,277,237,144,215,141,171,111,160,160,3265,0,45,137,43,92,90,2131,3306,1459,368,0,2096.0,3,2,Verizon -- Cox Communications -- CenturyLink,0,0,1,1
04003001701,4467,3132,444,0,78,0,1282,34.6,73495,0,442,108,909,271,43,217,436,2029,992,1037,651,0,1816,181,32,1816,1816,1634,159,90,81,67,38,324,225,242,222,3708,56,71,436,196,100,9,3106,4201,2029,506,0,4420.66,3,2,Verizon -- Cox Communications -- CenturyLink,0,0,1,1
04003001702,3300,2333,119,24,120,0,729,45.6,53472,0,515,139,317,140,15,288,432,1550,763,787,374,0,1339,127,84,1355,1355,1215,147,82,55,191,151,260,253,208,166,2935,24,140,165,36,78,39,2438,3101,1550,377,0,131.15,5,3,Integrated Elements Ultd. -- T-Mobile US -- Cox Communications -- Verizon -- CenturyLink,0,0,1,1
04003001703,4935,3492,161,37,196,15,1315,39.3,80048,0,547,116,680,457,89,321,126,2067,1675,392,600,0,1898,108,61,1898,1898,1778,106,91,76,58,43,197,136,352,274,4562,15,54,222,82,87,86,3466,4689,2067,514,0,663.09,4,3,T-Mobile US -- Verizon -- Cox Communications -- CenturyLink,0,0,1,1
04003001801,4785,3655,221,48,196,0,962,61.4,87386,75,550,229,919,620,115,135,27,2396,1883,513,359,0,2244,54,98,2258,2258,2127,93,77,67,47,23,187,157,229,199,4318,0,103,352,12,7,17,4084,4681,2396,432,0,2094.46,4,3,T-Mobile US -- Verizon -- Cox Communications -- CenturyLink,0,0,1,1
04003001802,3712,2627,266,15,240,0,813,47.7,85844,0,393,67,659,487,9,31,61,1406,1223,183,428,0,1361,18,27,1361,1361,1166,45,18,0,17,17,148,148,52,52,2884,37,275,298,218,119,110,2725,3342,1406,305,0,1770.22,3,2,Verizon -- Cox Communications -- CenturyLink,0,0,1,1
04003001900,7136,4831,681,45,238,292,1260,45.6,110372,0,881,84,1081,801,179,212,6,2621,2351,270,802,0,2584,17,20,2584,2584,2191,37,56,56,38,38,139,139,135,135,6501,58,179,309,89,82,141,5069,6815,2621,299,0,926.19,5,3,Integrated Elements Ultd. -- T-Mobile US -- Cox Communications -- Verizon -- CenturyLink,0,0,1,1
04003002001,5567,4395,50,40,64,0,2036,37.8,60991,14,537,317,745,182,14,330,719,2368,1704,664,709,0,1942,179,247,1942,1942,1501,287,103,103,275,118,198,148,362,245,5235,0,107,202,23,152,36,3531,5353,2368,232,0,629.69,5,3,Integrated Elements Ultd. -- T-Mobile US -- Cox Communications -- Verizon -- CenturyLink,0,0,1,1
04003002002,4153,3431,21,13,30,0,889,55.6,56579,28,475,89,509,357,4,99,218,1870,1453,417,290,0,1537,285,48,1537,1537,1037,291,69,33,160,120,109,109,507,281,3611,190,73,166,113,329,21,3281,4063,1870,185,1,93.82,5,3,Integrated Elements Ultd. -- T-Mobile US -- Cox Communications -- Verizon -- CenturyLink,0,0,1,1
04003002100,4919,4483,25,63,10,0,755,52.2,86583,0,733,78,762,402,46,52,60,2029,1927,102,441,15,1786,81,147,1878,1786,1233,145,0,0,43,43,239,183,274,210,4413,45,34,230,197,100,34,3702,4746,2029,195,1,20.72,5,3,Integrated Elements Ultd. -- T-Mobile US -- Cox Communications -- Verizon -- CenturyLink,0,0,1,1
04005000100,3693,3229,54,18,15,0,375,42.8,114551,0,230,30,926,502,150,121,79,1452,1114,338,451,0,1322,80,50,1322,1322,1207,50,85,58,105,71,59,59,51,8,3608,9,18,16,42,71,12,2561,3498,1452,73,0,1036.31,7,4,Hospitality Wireless -- Optimum -- ALASKA COMMUNICATIONS -- T-Mobile US -- CenturyLink -- Verizon -- Bluespan,0,0,1,1
04005000200,4009,3251,0,392,94,8,391,39.3,98177,4,246,43,515,761,117,80,231,1759,912,847,492,0,1603,96,60,1623,1623,1307,54,14,14,55,38,262,222,124,124,3709,0,88,107,105,59,27,2736,3788,1759,99,0,976.97,7,4,Hospitality Wireless -- Optimum -- ALASKA COMMUNICATIONS -- T-Mobile US -- CenturyLink -- Verizon -- Bluespan,0,0,1,1
04005000301,3542,1442,0,1142,17,0,1199,34.3,66269,15,386,39,733,145,44,499,280,1274,453,821,483,0,1070,164,40,1070,1070,989,204,131,88,119,79,141,141,66,66,3198,0,17,81,246,198,243,2108,3125,1274,117,0,3442.44,7,4,Hospitality Wireless -- Optimum -- ALASKA COMMUNICATIONS -- T-Mobile US -- CenturyLink -- Verizon -- Bluespan,0,0,1,1
04005000302,2963,1891,0,294,223,0,1734,30.5,41494,3,357,44,380,50,91,387,161,1132,294,838,270,0,868,193,71,868,868,522,264,202,46,44,44,274,218,140,88,2369,0,0,143,451,388,208,1939,2872,1132,86,0,4511.04,7,4,Hospitality Wireless -- Optimum -- ALASKA COMMUNICATIONS -- T-Mobile US -- CenturyLink -- Verizon -- Bluespan,0,0,1,1
04005000400,4979,3993,33,388,0,7,636,38.7,98309,0,579,263,982,466,29,140,435,1830,1325,505,634,0,1677,139,14,1684,1684,1525,90,9,9,165,123,137,96,223,175,4817,20,12,123,7,8,4,3444,4737,1830,155,0,4923.25,8,5,Hospitality Wireless -- Smith Bagley Inc -- Optimum -- ALASKA COMMUNICATIONS -- T-Mobile US -- CenturyLink -- Verizon -- Bluespan,0,0,1,1
04005000500,4434,2671,0,581,41,0,1031,34.8,60000,5,829,91,898,177,23,261,252,1868,1185,683,511,0,1600,140,128,1600,1600,1356,254,98,55,118,84,158,128,377,308,3850,0,68,92,424,288,102,3078,4243,1868,150,0,992.24,7,4,Hospitality Wireless -- Optimum -- ALASKA COMMUNICATIONS -- Bluespan -- T-Mobile US -- Verizon -- CenturyLink,0,0,1,1
04005000601,2384,2206,0,3,58,0,105,41.4,95296,1,191,18,520,220,34,304,5,901,603,298,258,0,886,15,0,886,886,858,15,34,34,20,20,137,137,30,30,2309,0,0,34,41,17,55,1591,2295,901,110,0,1778.75,7,4,Hospitality Wireless -- Optimum -- ALASKA COMMUNICATIONS -- T-Mobile US -- CenturyLink -- Verizon -- Bluespan,0,0,1,1
04005000602,2650,2066,27,133,38,0,427,38.7,58134,0,102,0,814,303,77,73,57,1399,611,788,116,0,1375,14,10,1385,1385,1251,0,22,22,98,98,207,207,135,135,2450,0,18,133,49,18,11,1939,2605,1399,160,0,153.56,7,4,Hospitality Wireless -- Optimum -- ALASKA COMMUNICATIONS -- T-Mobile US -- CenturyLink -- Verizon -- Bluespan,0,0,1,1
04005000700,4667,2722,99,649,181,86,702,28.8,79424,2,251,81,827,417,143,153,332,1717,867,850,550,0,1548,112,57,1548,1548,1369,146,79,51,60,29,167,124,84,65,4305,0,13,214,135,51,24,2604,4463,1717,152,0,1725.35,7,4,Hospitality Wireless -- Optimum -- ALASKA COMMUNICATIONS -- T-Mobile US -- CenturyLink -- Verizon -- Bluespan,0,0,1,1
04005000800,6658,4231,132,1164,146,43,1223,23.2,40064,67,608,184,610,269,33,2121,993,2590,213,2377,278,0,2074,469,47,2074,2074,1741,150,513,231,325,265,373,297,347,336,6196,0,116,285,61,132,110,2897,6477,2590,130,0,2568.7,8,5,Pavlov Media -- Hospitality Wireless -- Optimum -- ALASKA COMMUNICATIONS -- T-Mobile US -- CenturyLink -- Verizon -- Bluespan,0,0,1,1
04005000901,4738,3346,91,318,130,0,939,30.3,100077,0,82,40,861,667,187,13,334,1730,1048,682,622,0,1473,156,101,1473,1473,1343,101,0,0,124,45,44,22,112,112,4554,15,19,85,65,18,59,2659,4417,1730,51,0,1074.39,7,4,Hospitality Wireless -- Optimum -- ALASKA COMMUNICATIONS -- T-Mobile US -- CenturyLink -- Verizon -- Bluespan,0,0,1,1
04005000902,3291,1894,229,766,36,0,461,25.3,42260,2,197,0,598,222,31,357,705,1497,344,1153,317,0,1269,228,0,1269,1269,947,148,102,28,236,218,206,162,298,298,3028,31,74,141,17,0,9,1678,3241,1497,3,0,304.61,6,3,Hospitality Wireless -- Optimum -- ALASKA COMMUNICATIONS -- Bluespan -- Verizon -- CenturyLink,0,0,1,1
04005001000,11709,8315,571,438,390,8,2331,19.6,15147,0,56,13,69,41,0,810,310,926,14,912,39,0,579,340,7,579,579,330,8,281,201,216,104,215,141,133,87,10715,36,159,167,632,295,174,398,11691,926,44,0,12105.96,0,0,0,0,0,0,0
04005001101,5222,4093,119,221,128,0,1004,28.4,68164,25,228,17,1096,561,66,650,122,2297,1183,1114,619,17,2030,214,36,2047,2030,1919,153,261,233,117,67,87,70,332,256,4942,0,53,48,179,0,91,3044,4916,2297,46,0,1750.18,7,4,Hospitality Wireless -- Optimum -- ALASKA COMMUNICATIONS -- T-Mobile US -- CenturyLink -- Verizon -- Bluespan,0,0,1,1
04005001103,4921,2982,18,425,67,0,1247,29.1,65740,0,244,17,1059,169,118,502,328,1978,713,1265,407,16,1781,139,42,1797,1781,1557,55,58,23,171,155,350,306,240,210,4401,0,84,91,345,309,23,2979,4720,1978,93,0,4950.93,7,4,Hospitality Wireless -- Optimum -- ALASKA COMMUNICATIONS -- T-Mobile US -- CenturyLink -- Verizon -- Bluespan,0,0,1,1
04005001104,4342,2691,0,541,515,0,575,24.6,60486,0,210,14,784,270,43,430,516,1887,526,1361,348,0,1728,117,42,1728,1728,1604,42,0,0,200,121,236,222,330,283,3962,17,12,273,78,0,139,2077,4183,1887,115,0,2881.76,7,4,Hospitality Wireless -- Optimum -- ALASKA COMMUNICATIONS -- T-Mobile US -- CenturyLink -- Verizon -- Bluespan,0,0,1,1
04005001201,2813,2151,7,262,75,0,276,38.6,61774,0,186,12,917,351,94,65,231,1369,548,821,238,0,1201,123,45,1201,1201,1039,121,24,24,75,32,166,88,196,184,2681,0,9,74,49,11,27,2316,2611,1369,71,0,1136.78,7,4,Hospitality Wireless -- Optimum -- ALASKA COMMUNICATIONS -- T-Mobile US -- CenturyLink -- Verizon -- Bluespan,0,0,1,1
04005001301,5064,4212,1,392,0,0,603,42.8,105256,12,829,72,713,657,95,75,95,1863,1698,165,666,0,1720,68,75,1720,1720,1387,143,19,19,35,26,125,73,206,206,4928,13,49,63,11,18,0,3485,4808,1863,163,0,237.96,7,4,Hospitality Wireless -- Optimum -- ALASKA COMMUNICATIONS -- T-Mobile US -- CenturyLink -- Verizon -- Bluespan,0,0,1,1
04005001302,5047,3846,45,569,32,0,579,43.3,92475,0,578,228,866,411,102,141,21,1695,1504,191,445,0,1659,36,0,1659,1659,1372,36,77,77,19,19,48,48,75,75,4762,0,37,194,54,20,53,3771,4918,1695,168,0,17.54,7,4,Hospitality Wireless -- Optimum -- ALASKA COMMUNICATIONS -- T-Mobile US -- CenturyLink -- Verizon -- Bluespan,0,0,1,1
