Tract,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,High Cost,Tribal,ISP Desert,ACP Desert
33001966000,5452,4998,0,0,95,0,348,40.9,61487,15,1168,327,677,192,58,131,471,2046,1062,984,547,51,1803,61,131,1874,1823,1642,116,50,50,197,177,261,165,176,176,5128,0,37,225,62,0,104,3965,5339,2046,210,1,824.16,6,5,Xfinity -- Consolidated Communications -- Breezeline -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33001966100,4143,3870,188,0,39,0,33,49.4,89737,0,467,49,739,335,144,78,141,1844,1250,594,322,0,1708,44,92,1708,1708,1645,125,78,17,121,103,145,124,105,103,3901,0,65,177,0,15,22,3000,3897,1844,254,1,633.59,7,5,Xfinity -- Consolidated Communications -- Breezeline -- Netafy -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33001966200,2928,2804,9,7,16,0,5,47.2,71071,21,789,50,439,134,28,53,80,1200,767,433,283,6,1046,93,55,1093,1087,965,87,43,25,39,39,215,166,94,94,2811,19,34,48,16,0,3,2257,2839,1200,263,1,596.18,7,5,Xfinity -- Consolidated Communications -- Breezeline -- Netafy -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33001966401,1269,1231,0,0,21,0,0,58.8,103897,0,128,29,224,211,59,45,209,599,548,51,61,0,554,35,10,555,555,509,39,8,3,73,68,44,33,64,45,1224,0,0,27,18,0,23,1071,1224,599,55,1,228.05,7,5,Xfinity -- Consolidated Communications -- Breezeline -- T-Mobile US -- Verizon -- Netafy -- FirstLight Fiber,0,0,1,1
33001966403,4369,3822,0,0,307,0,164,46.1,111604,78,542,233,608,492,105,144,92,1672,1510,162,512,10,1549,70,43,1571,1561,1496,88,61,61,22,22,65,65,141,97,4101,0,27,175,66,0,43,3193,4201,1672,54,0,368.94,6,5,Xfinity -- Consolidated Communications -- Breezeline -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33001966404,2087,2010,0,0,0,0,0,38.5,113710,0,390,11,332,315,8,20,0,798,713,85,306,0,726,55,17,726,726,630,72,0,0,20,11,118,55,6,6,2073,0,0,14,0,0,0,1401,1801,798,26,0,95.97,5,4,Xfinity -- Breezeline -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33001966501,3141,3087,26,0,12,0,27,47.2,111500,0,575,36,540,212,9,117,49,1062,1017,45,345,0,988,58,16,988,988,930,53,48,32,15,15,87,50,72,72,2923,0,178,40,0,0,14,2154,2988,1062,43,0,79.4,6,6,Xfinity -- Consolidated Communications -- Breezeline -- TDS Telecom -- T-Mobile US -- Verizon,0,0,1,1
33001966502,2762,2589,0,0,0,12,62,55.4,112216,0,686,50,307,198,0,0,70,1178,1055,123,205,0,1077,13,88,1077,1077,1001,101,0,0,12,0,126,113,153,143,2684,0,23,38,17,0,0,2213,2708,1178,52,0,111.21,6,4,Breezeline -- TDS Telecom -- T-Mobile US -- Verizon -- Hub66 Inc. -- FirstLight Fiber,0,0,1,1
33003955101,2411,2353,27,0,0,0,0,55.8,94531,0,412,1,411,463,52,73,134,974,785,189,179,0,816,73,85,824,824,745,101,48,48,16,8,93,72,189,138,2321,0,41,49,0,0,18,1927,2286,974,28,0,21.18,3,3,Charter Communications Inc -- Consolidated Communications -- T-Mobile US,0,0,1,1
33003955102,2194,2171,3,0,13,0,4,63.7,55000,0,612,78,422,353,61,114,11,1396,1104,292,55,0,1249,98,49,1249,1249,1150,147,47,47,42,3,281,246,186,172,2170,4,0,14,6,4,24,2137,2191,1396,71,0,38.55,4,4,Charter Communications Inc -- Consolidated Communications -- T-Mobile US -- Verizon,0,0,1,1
33003955301,2762,2611,0,0,72,0,12,57.2,58967,9,704,34,529,276,74,221,196,1413,941,472,221,2,1232,72,107,1234,1232,981,163,202,197,161,104,106,104,135,132,2671,0,0,86,5,0,4,2264,2690,1413,144,0,32.09,4,4,Charter Communications Inc -- Consolidated Communications -- TDS Telecom -- T-Mobile US,0,0,1,1
33003955302,3077,2939,0,0,91,0,43,41.7,66594,5,504,26,474,295,63,281,184,1341,835,506,266,0,1189,83,69,1212,1212,1187,129,38,38,212,154,231,201,139,139,2953,0,66,58,0,0,0,2429,3005,1341,176,0,232.09,6,5,Consolidated Communications -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33003955401,2524,2428,5,0,0,0,0,33.8,80417,0,326,43,421,106,13,5,215,825,659,166,229,0,727,11,87,727,727,673,87,0,0,60,10,121,73,93,93,2493,0,11,20,0,0,0,1561,2391,825,149,0,347.13,6,5,Consolidated Communications -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33003955402,2041,1962,0,79,0,0,87,60.2,49006,91,262,152,448,114,0,74,82,1049,825,224,104,0,954,79,16,954,954,834,95,66,66,76,76,241,241,159,64,1904,87,16,6,28,0,0,1734,2009,1049,114,0,83.58,5,5,Consolidated Communications -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon,0,0,1,1
33003955500,2964,2897,1,0,5,0,28,47.7,95484,4,482,50,483,278,49,61,90,1136,962,174,299,0,1050,57,29,1050,1050,908,58,33,33,59,32,82,80,58,44,2888,0,18,32,26,8,12,2188,2848,1136,94,1,46.35,5,5,Consolidated Communications -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon,0,0,1,1
33003955601,2879,2837,0,4,12,0,72,56.5,92500,7,364,20,608,284,97,85,120,1280,1046,234,281,6,1195,39,40,1215,1209,964,54,8,8,73,53,125,110,91,88,2767,5,20,75,12,4,0,2209,2703,1280,97,0,23.16,5,4,Consolidated Communications -- Charter Communications Inc -- T-Mobile US -- Verizon -- Netafy,0,0,1,1
33003955602,2511,2163,41,0,36,0,73,47.8,70469,74,438,82,628,146,17,44,87,980,709,271,242,2,849,88,41,851,849,729,110,37,25,116,50,117,97,68,66,2451,0,6,31,23,5,8,1958,2470,980,162,0,24.92,5,5,Consolidated Communications -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon,0,0,1,1
33003955801,1794,1630,4,0,16,0,64,39.3,83021,4,521,73,128,134,3,108,113,549,477,72,193,13,485,17,34,510,497,460,39,25,16,47,27,39,32,48,48,1750,0,0,36,8,0,6,1258,1660,549,124,0,45.26,4,4,Charter Communications Inc -- Consolidated Communications -- T-Mobile US -- Verizon,0,0,1,1
33003955802,1336,1322,0,0,6,0,0,58.8,74167,10,213,51,254,150,8,76,99,576,543,33,99,0,520,29,27,534,534,476,40,18,12,40,40,81,79,62,57,1294,0,9,33,0,0,1,1056,1280,576,65,0,37.57,3,3,Charter Communications Inc -- T-Mobile US -- Verizon,0,0,1,1
33003955901,2116,1896,24,0,134,0,5,54.1,71267,0,394,61,346,59,11,34,80,903,703,200,159,0,711,120,72,711,711,637,127,30,0,115,60,37,28,81,59,2022,0,0,0,94,0,8,1568,1932,903,222,0,58.88,4,4,Charter Communications Inc -- Consolidated Communications -- T-Mobile US -- Verizon,0,0,1,1
33003955902,2327,2110,179,0,10,0,0,55.3,66042,0,504,342,226,113,0,115,76,774,680,94,158,0,702,60,12,702,702,590,49,36,30,47,16,143,131,42,42,2150,0,7,165,5,0,0,1962,2251,774,133,0,64.58,5,4,Consolidated Communications -- Charter Communications Inc -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33003956000,5802,5634,2,77,9,0,112,51.5,86976,13,1399,140,600,542,77,52,399,2437,2331,106,466,2,2275,151,9,2277,2275,2003,41,2,2,205,198,166,164,218,183,5573,0,113,105,11,66,0,4444,5511,2437,269,1,93.45,5,5,Consolidated Communications -- Breezeline -- Charter Communications Inc -- T-Mobile US -- Verizon,0,0,1,1
33003956101,3521,3417,0,88,16,0,61,56.4,61671,0,502,63,768,322,45,58,254,1661,1210,451,207,0,1403,137,121,1422,1422,1291,129,58,58,221,162,248,131,238,238,3321,0,100,16,84,0,0,2797,3495,1661,51,0,160.45,6,5,Consolidated Communications -- Breezeline -- Charter Communications Inc -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33003956102,2963,2771,0,0,0,0,181,56.9,103750,0,594,85,465,436,51,229,47,1126,955,171,337,0,1081,0,45,1101,1101,1069,25,86,86,11,11,137,125,89,89,2852,0,0,62,49,37,1,2446,2963,1126,51,0,111.89,6,5,Consolidated Communications -- Breezeline -- Charter Communications Inc -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33003956301,2434,2400,0,0,0,0,7,56.5,96861,0,368,0,353,392,72,61,5,1099,1032,67,196,2,1059,8,30,1061,1059,992,30,13,13,15,15,50,50,264,239,2345,0,43,46,0,0,0,1886,2381,1099,54,0,114.24,8,5,Consolidated Communications -- Breezeline -- Charter Communications Inc -- T-Mobile US -- Verizon -- Hub66 Inc. -- Netafy -- FirstLight Fiber,0,0,1,1
33003956302,2516,2429,2,0,1,0,84,54.4,84811,0,368,0,632,189,13,20,10,1012,848,164,187,5,957,34,16,962,957,869,30,14,9,29,22,50,45,101,67,2393,1,80,25,17,1,0,2146,2449,1012,59,0,64.18,7,5,Consolidated Communications -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- Hub66 Inc. -- Netafy,0,0,1,1
33003956400,2507,2447,0,0,0,0,14,57.4,82837,21,431,50,451,289,32,34,51,1113,1005,108,198,0,1059,32,22,1059,1059,1004,22,14,14,56,49,128,96,91,84,2394,0,53,60,0,0,0,2022,2425,1113,80,1,61.19,5,5,Consolidated Communications -- Breezeline -- Charter Communications Inc -- TDS Telecom -- T-Mobile US,0,0,1,1
33005970100,4223,4074,0,11,19,0,106,49.4,74188,20,1065,96,557,229,42,141,207,1691,1395,296,388,15,1535,79,62,1550,1535,1236,108,58,57,121,103,175,155,195,170,4141,19,7,40,16,2,0,3199,4026,1691,107,1,43.08,8,6,Xfinity -- Consolidated Communications -- Charter Communications Inc -- WiValley Inc. -- TDS Telecom -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33005970200,3651,3293,98,0,0,0,193,41.0,83750,102,669,59,533,221,42,125,175,1427,945,482,498,0,1181,57,189,1181,1181,1075,239,182,19,35,29,63,56,141,141,3474,0,27,142,8,25,54,2529,3324,1427,61,1,103.76,6,5,Xfinity -- Consolidated Communications -- TDS Telecom -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33005970401,2688,2525,24,11,37,0,45,52.8,95371,0,444,46,557,344,70,58,148,1051,916,135,229,3,976,48,24,979,976,784,47,31,27,50,44,56,49,89,77,2551,23,11,86,17,3,6,2070,2557,1051,16,0,55.6,7,5,Consolidated Communications -- Charter Communications Inc -- WiValley Inc. -- TDS Telecom -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33005970402,2731,2590,0,6,32,0,27,48.8,90147,4,542,92,457,208,43,69,45,1058,964,94,270,11,956,35,56,969,958,735,72,13,3,25,14,81,57,70,57,2614,0,43,35,39,0,15,2067,2550,1058,42,0,25.68,6,5,Consolidated Communications -- Charter Communications Inc -- GRANITE STATE TELEPNONE -- TDS Telecom -- T-Mobile US -- Verizon,0,0,1,1
33005970500,5363,4971,61,0,53,0,47,43.8,82167,13,921,155,754,295,125,73,162,2026,1580,446,550,33,1851,61,81,1884,1851,1655,81,40,28,62,61,227,155,60,36,5229,0,58,54,22,0,0,3844,5221,2026,120,1,139.19,7,6,Xfinity -- Consolidated Communications -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33005970600,6446,5595,67,0,83,0,367,35.8,97794,13,928,138,741,443,79,18,280,1972,1711,261,462,9,1856,38,69,1865,1856,1586,107,0,0,91,64,131,81,184,176,6243,46,23,58,76,25,46,3998,6186,1972,35,1,172.02,8,5,Xfinity -- Consolidated Communications -- WiValley Inc. -- TDS Telecom -- T-Mobile US -- Verizon -- Hub66 Inc. -- FirstLight Fiber,0,0,1,1
33005970700,3394,3260,0,0,20,0,77,53.6,86111,41,665,128,577,269,21,122,127,1406,1340,66,253,16,1234,88,68,1254,1238,954,137,59,59,107,77,109,95,133,119,3331,13,4,38,8,6,12,2722,3268,1406,79,1,48.45,7,5,Xfinity -- Consolidated Communications -- Charter Communications Inc -- WiValley Inc. -- TDS Telecom -- T-Mobile US -- Hub66 Inc.,0,0,1,1
33005970800,4142,4022,0,14,1,0,21,41.0,64125,19,936,163,614,282,14,94,375,1700,1133,567,514,25,1382,125,168,1420,1395,1189,257,53,34,100,42,371,254,108,73,4070,8,32,18,14,10,19,2998,3795,1700,141,1,112.47,5,4,Consolidated Communications -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Hub66 Inc.,0,0,1,1
33005970901,4060,3884,15,0,20,0,0,50.6,77727,0,1223,209,456,165,44,88,256,1762,1224,538,402,0,1521,100,141,1550,1550,1483,132,32,32,140,122,221,194,197,158,3916,0,25,87,32,0,15,3128,3972,1762,307,0,162.01,5,4,Consolidated Communications -- Charter Communications Inc -- WiValley Inc. -- T-Mobile US -- Verizon,0,0,1,1
33005970902,3246,3053,0,0,0,0,209,57.0,66157,36,884,93,450,262,0,0,351,1493,1013,480,375,0,1367,0,126,1388,1388,1110,105,0,0,195,162,136,75,155,155,3216,0,0,30,0,15,16,2622,3099,1493,205,0,162.34,4,4,Charter Communications Inc -- Consolidated Communications -- T-Mobile US -- Verizon,0,0,1,1
33005971000,5139,4618,21,17,1,7,143,46.8,81027,57,818,29,1229,545,35,70,124,2469,1626,843,470,0,2265,74,130,2282,2282,2133,169,48,48,126,73,299,238,293,221,4789,0,0,262,88,12,78,3958,5012,2469,460,0,395.26,7,5,Consolidated Communications -- Charter Communications Inc -- WiValley Inc. -- TDS Telecom -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33005971100,5345,5285,7,5,0,0,87,40.3,53983,42,1108,247,838,460,98,150,412,2379,858,1521,372,0,2021,90,268,2035,2035,1867,304,66,0,380,227,372,361,255,219,5157,2,19,72,95,0,40,3996,4975,2379,489,0,766.34,7,5,Consolidated Communications -- Charter Communications Inc -- WiValley Inc. -- TDS Telecom -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33005971300,3534,3310,30,0,0,0,65,35.9,69904,0,539,159,695,337,21,372,173,1443,610,833,356,6,1235,109,93,1251,1245,1147,127,35,22,109,72,197,156,115,104,3412,19,62,41,0,0,0,2540,3373,1443,316,0,3545.45,6,4,Consolidated Communications -- Charter Communications Inc -- WiValley Inc. -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33005971402,3909,3637,77,0,97,0,16,41.3,82122,23,490,94,1065,320,68,71,245,1677,1016,661,377,0,1581,8,88,1589,1589,1438,81,49,49,220,171,62,40,125,125,3677,0,16,92,124,0,51,2905,3751,1677,327,0,401.06,7,5,Consolidated Communications -- Charter Communications Inc -- WiValley Inc. -- TDS Telecom -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33005971403,4980,4430,105,0,50,0,213,21.4,52824,10,339,54,438,224,21,316,330,1291,652,639,169,0,1092,97,102,1139,1139,963,75,26,21,291,216,85,54,232,191,4720,2,80,61,117,24,28,1746,4924,1291,282,0,806.58,7,5,Consolidated Communications -- Charter Communications Inc -- WiValley Inc. -- TDS Telecom -- T-Mobile US -- Verizon -- FirstLight Fiber,0,0,1,1
33005971500,5619,5412,9,6,84,0,0,50.6,107656,22,1041,164,1015,680,195,139,215,2251,2014,237,559,36,2040,134,41,2088,2052,1717,84,72,72,104,104,226,160,185,185,5386,0,19,79,135,0,42,4318,5398,2251,50,1,67.67,7,7,Xfinity -- Consolidated Communications -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- VTel Wireless Inc.,0,0,1,1
33005971600,3965,3827,0,0,0,7,26,50.9,67054,35,1309,90,372,72,0,43,202,1594,1373,221,334,0,1376,33,185,1397,1397,1192,189,29,0,17,17,176,114,168,159,3787,0,161,17,0,0,0,3044,3881,1594,138,1,193.49,6,6,Xfinity -- Consolidated Communications -- TDS Telecom -- T-Mobile US -- Verizon -- VTel Wireless Inc.,0,0,1,1
33005971700,4175,4009,3,32,15,0,20,41.0,56645,28,1110,185,231,161,11,392,370,1617,1052,565,528,6,1337,158,116,1357,1351,1011,164,65,26,170,92,230,180,288,247,4112,0,0,63,0,0,0,2876,3836,1617,164,1,75.85,5,5,Xfinity -- Consolidated Communications -- Charter Communications Inc -- T-Mobile US -- Verizon,0,0,1,1
33007950100,2168,2105,12,19,0,0,39,57.7,54792,39,686,110,178,47,0,97,116,991,841,150,141,4,803,54,130,819,815,545,139,35,20,81,44,148,105,192,140,2060,0,16,54,38,1,37,1787,2136,991,42,1,5.14,4,2,Consolidated Communications -- Wireless Partners LLC -- Netafy -- Verizon,0,0,1,1
33007950200,2491,2438,4,0,1,0,16,51.7,50278,28,652,149,241,51,17,179,146,1212,911,301,216,3,922,171,116,931,928,716,204,42,10,113,64,227,147,219,127,2405,4,17,45,20,0,11,1982,2414,1212,75,1,25.97,5,2,Consolidated Communications -- Verizon -- Wireless Partners LLC -- Netafy -- FirstLight Fiber,0,0,1,1
33007950300,1971,1948,0,1,1,1,16,54.1,67917,13,557,44,179,84,15,79,64,889,753,136,183,16,790,40,43,806,790,534,68,39,34,27,19,106,76,122,105,1938,0,6,25,2,0,28,1533,1911,889,36,1,4.07,7,5,Consolidated Communications -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- Wireless Partners LLC -- Netafy,0,0,1,1
33007950400,3140,3031,3,4,14,0,6,52.0,50343,84,940,119,200,39,28,268,249,1385,1100,285,323,3,1147,65,170,1173,1170,951,191,48,41,131,74,245,195,260,208,3045,0,16,50,29,0,9,2357,2935,1385,331,1,14.51,6,4,Consolidated Communications -- Charter Communications Inc -- Verizon -- Wireless Partners LLC -- Netafy -- VTel Wireless Inc.,0,0,1,1
33007950500,3223,3145,1,0,15,0,28,44.7,75493,35,690,98,391,168,38,164,61,1323,1029,294,383,0,1175,57,91,1214,1214,962,100,31,31,68,55,159,92,150,134,3093,0,24,69,37,0,39,2327,3053,1323,281,1,42.5,7,4,Consolidated Communications -- Charter Communications Inc -- T-Mobile US -- Verizon -- Wireless Partners LLC -- Netafy -- FirstLight Fiber,0,0,1,1
33007950600,4560,3886,612,0,0,0,406,41.3,33015,82,1011,467,234,83,63,283,286,1533,870,663,386,0,1209,192,132,1253,1253,1079,192,142,93,209,160,429,302,154,122,4194,155,14,39,158,82,128,3615,4426,1533,490,1,681.81,8,5,Consolidated Communications -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- Wireless Partners LLC -- Netafy -- FirstLight Fiber,0,0,1,1
33007950700,2777,2661,0,0,29,0,6,49.2,49474,47,518,124,365,1,39,11,125,1144,717,427,351,0,1044,45,55,1053,1053,920,90,36,27,136,91,243,212,169,169,2708,0,0,28,41,0,60,2023,2665,1144,426,1,280.93,8,5,Consolidated Communications -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- Wireless Partners LLC -- Netafy -- FirstLight Fiber,0,0,1,1
33007950800,2148,2090,0,0,15,0,9,48.4,42036,79,475,141,142,95,7,114,336,961,574,387,186,0,710,107,144,740,740,675,133,14,7,182,127,209,133,201,162,2098,0,30,14,6,0,21,1638,1979,961,338,1,50.6,8,5,Consolidated Communications -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- Wireless Partners LLC -- Netafy -- FirstLight Fiber,0,0,1,1
33007950900,3285,3098,1,0,73,0,26,53.0,58484,19,986,138,420,229,33,42,132,1623,1218,405,262,2,1408,72,141,1436,1434,1265,161,36,13,132,81,225,212,284,224,3146,4,32,45,58,0,15,2693,3229,1623,248,1,20.11,8,5,Consolidated Communications -- Netafy -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- Wireless Partners LLC -- FirstLight Fiber,0,0,1,1
33007951000,2188,2148,1,1,2,0,9,58.1,69408,4,475,72,490,202,48,68,61,1093,918,175,147,5,908,61,119,917,912,774,151,43,38,30,27,88,82,170,134,2127,1,7,42,11,6,8,1871,2133,1093,51,1,7.85,8,5,Consolidated Communications -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Bretton Woods Telephone Company -- Verizon -- Wireless Partners LLC -- Netafy,0,0,1,1
33007951100,3479,3429,0,0,10,0,28,50.0,60323,36,765,136,346,277,51,289,249,1466,1031,435,310,8,1242,86,130,1276,1268,1004,136,99,54,171,123,124,107,185,153,3386,0,7,74,12,0,22,2685,3358,1466,246,1,57.25,9,5,Consolidated Communications -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- Tilson Broadband -- Wireless Partners LLC -- Netafy -- FirstLight Fiber,0,0,1,1
33009960101,2957,2632,0,12,0,0,160,37.0,44917,48,571,171,277,179,138,221,257,1294,829,465,424,0,1040,132,122,1040,1040,945,233,37,27,223,184,321,159,142,99,2916,0,8,33,0,0,0,2184,2713,1294,311,0,117.67,8,4,Consolidated Communications -- Charter Communications Inc -- NEW Alliance -- T-Mobile US -- Verizon -- Wireless Partners LLC -- Netafy -- FirstLight Fiber,0,0,1,1
33009960102,3064,2945,0,0,43,0,59,50.3,58276,14,804,121,410,110,90,302,263,1464,622,842,167,0,1195,96,173,1232,1232,985,218,182,26,61,47,232,222,144,101,2965,0,39,53,7,0,0,2334,3034,1464,387,0,123.32,7,5,Consolidated Communications -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- Netafy -- FirstLight Fiber,0,0,1,1
