Tract,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,High Cost,Tribal,ISP Desert,ACP Desert
18003000500,2999,1995,332,0,591,0,310,31.9,43522,0,368,104,263,117,26,390,493,1337,550,787,252,0,1115,114,108,1115,1115,840,222,105,85,275,242,148,73,278,235,2412,0,0,169,418,34,286,1915,2681,1337,270,0,3793.53,6,4,Xfinity -- Allstream Business US LLC -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003000600,1923,1506,256,0,0,0,100,33.5,42036,29,330,71,72,14,0,159,318,729,365,364,231,0,668,41,20,668,668,500,46,44,44,76,49,168,163,131,131,1876,0,7,6,34,20,0,1163,1723,729,156,0,6215.26,4,4,Xfinity -- FRONTIER -- T-Mobile US -- Verizon,0,0,1,1
18003000701,3238,2529,228,0,54,0,506,29.3,44107,1,519,114,228,57,0,482,199,1348,809,539,567,0,1154,106,88,1154,1154,860,173,154,115,114,79,218,130,326,294,2966,0,12,115,145,215,50,1924,3043,1348,262,0,5551.98,6,4,Xfinity -- MCC_Georgia_LLC -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003000704,2461,1654,111,0,98,0,581,33.8,47500,46,439,73,288,171,0,223,176,1182,455,727,253,0,1063,72,47,1078,1078,789,77,157,157,37,37,227,189,195,190,2227,0,0,174,60,85,62,1600,2315,1182,246,0,1515.77,7,4,Xfinity -- US Signal Company -- Allstream Business US LLC -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003000800,4085,3136,492,9,47,0,255,41.0,52060,58,869,198,498,135,24,169,228,1989,1429,560,516,0,1610,105,274,1610,1610,1346,319,122,54,206,126,295,188,327,294,3856,72,20,93,44,120,9,2982,3898,1989,363,0,3718.56,5,4,Xfinity -- US Signal Company -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003000900,2948,2287,159,0,31,0,353,32.6,45859,25,825,152,255,47,0,301,438,1263,818,445,317,0,1165,68,30,1165,1165,770,70,74,52,109,77,228,220,278,266,2719,12,3,52,162,24,6,1958,2749,1263,247,0,3842.9,5,4,Xfinity -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003001000,1308,1003,49,0,8,7,331,24.2,44375,0,189,71,29,1,0,59,397,444,146,298,156,0,406,32,6,408,408,323,33,10,10,21,4,151,137,52,47,1202,0,31,19,56,49,0,631,1253,444,105,0,1656.74,4,4,Xfinity -- FRONTIER -- T-Mobile US -- Verizon,0,0,1,1
18003001100,1571,1391,60,0,24,0,77,37.6,49609,10,134,38,561,88,37,110,62,913,333,580,98,5,788,99,21,793,788,674,54,42,31,50,50,190,163,177,161,1513,0,0,15,43,4,0,1317,1503,913,258,0,4810.55,5,4,Xfinity -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003001200,1502,1185,148,8,14,20,42,36.1,36691,0,247,34,278,107,49,139,313,984,119,865,88,0,841,37,106,870,870,794,114,108,101,204,150,157,124,55,55,1425,0,27,24,26,0,20,1195,1455,984,270,0,3045.37,6,4,Xfinity -- Allstream Business US LLC -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003001300,1746,933,640,13,31,0,141,30.5,54235,17,193,87,224,57,18,123,147,541,106,435,55,0,506,20,15,515,515,445,19,30,30,30,4,92,92,47,47,1619,0,19,24,84,51,24,1243,1693,541,189,0,2922.73,8,5,Xfinity -- US Signal Company -- Mercury Broadband -- Allstream Business US LLC -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003001600,2400,1170,753,12,35,0,759,29.3,34000,0,416,34,107,0,0,456,501,876,441,435,485,0,661,108,107,672,672,537,168,108,108,203,113,129,97,115,78,1968,9,10,30,383,110,14,1392,2175,876,382,0,1324.97,7,5,Xfinity -- Allstream Business US LLC -- Three Rivers Communications -- MetaLINK Technologies Inc. -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003001700,2563,400,1654,30,9,14,457,18.8,26915,13,284,36,54,26,0,730,564,836,146,690,456,0,707,46,83,707,707,568,117,169,124,171,151,230,182,132,127,2342,14,0,24,183,105,21,967,2227,836,428,0,4054.03,6,6,Xfinity -- Mercury Broadband -- MetaLINK Technologies Inc. -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003002000,3241,1382,869,0,0,0,899,31.2,35610,0,509,126,195,43,5,397,507,1324,497,827,430,0,1195,57,72,1195,1195,774,129,88,76,177,154,376,332,253,203,2972,0,35,36,198,343,0,1970,2770,1324,330,0,5514.27,5,5,Xfinity -- Mercury Broadband -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003002100,2241,1562,116,1,8,0,467,25.9,51563,6,424,137,140,9,7,106,274,794,415,379,272,9,668,53,64,685,676,567,99,53,49,77,49,127,120,130,80,2082,0,0,71,88,107,0,1230,2076,794,230,0,4666.67,4,4,Xfinity -- FRONTIER -- T-Mobile US -- Verizon,0,0,1,1
18003002200,4265,2751,670,14,58,8,731,37.3,45733,186,922,110,337,148,16,459,922,1822,1140,682,688,0,1570,71,181,1578,1578,1432,222,152,62,237,140,380,353,224,201,3862,0,0,71,332,298,36,2927,3900,1822,421,0,1532.89,6,5,Xfinity -- US Signal Company -- Mercury Broadband -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003002300,5230,1012,2575,0,1283,0,989,27.3,31150,89,820,79,115,13,5,705,1731,1864,712,1152,797,0,1443,165,256,1486,1486,811,294,137,62,352,132,530,468,287,281,4050,0,0,699,481,337,628,2817,4481,1864,777,0,4860.05,5,5,Xfinity -- Mercury Broadband -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003002500,3421,2387,173,0,41,0,592,31.8,59159,17,608,118,530,191,49,167,307,1283,836,447,436,0,1050,40,193,1050,1050,1022,193,29,3,205,20,134,120,126,126,3227,0,7,59,128,37,52,2234,3143,1283,273,0,7046.21,5,5,Xfinity -- Mercury Broadband -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003002600,3566,2048,469,12,263,0,1085,29.6,59118,0,591,91,394,94,0,453,619,1250,715,535,493,0,1141,23,86,1166,1166,981,84,90,90,109,86,124,105,239,239,3144,4,13,43,362,126,42,2062,3303,1250,270,0,7976.69,4,4,Xfinity -- FRONTIER -- Mercury Broadband -- Verizon,0,0,1,1
18003002800,2580,837,1182,0,24,0,707,27.7,28981,11,520,35,119,18,0,248,640,1017,346,671,370,0,720,41,256,731,731,493,256,88,88,244,48,279,211,183,183,2314,0,0,80,186,242,13,1465,2403,1017,340,0,6842.0,4,4,Xfinity -- FRONTIER -- Mercury Broadband -- Verizon,0,0,1,1
18003002900,2245,705,1132,0,182,0,506,34.1,36761,27,601,70,75,1,0,247,244,805,389,416,288,0,664,39,102,703,703,526,81,102,79,91,65,194,168,155,150,1943,5,16,121,160,99,123,1464,2071,805,364,0,3975.82,5,5,Xfinity -- Mercury Broadband -- MetaLINK Technologies Inc. -- Verizon -- FRONTIER,0,0,1,1
18003003000,3941,743,1433,0,230,0,1380,30.7,41448,18,866,74,69,17,0,659,308,1381,638,743,527,0,1172,121,88,1182,1182,905,107,86,74,279,220,140,92,258,224,3324,0,0,78,539,160,121,2239,3738,1381,571,0,4973.19,5,5,Xfinity -- Mercury Broadband -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003003100,2926,1462,923,80,50,0,561,34.0,45040,0,297,236,253,169,0,290,329,1033,694,339,416,0,923,41,69,923,923,770,97,85,60,40,30,252,233,191,157,2561,0,11,172,182,188,29,1958,2647,1033,425,0,4384.76,5,5,Xfinity -- Mercury Broadband -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003003200,5333,3387,392,7,215,0,628,29.3,61037,0,631,76,884,187,56,138,219,1939,1510,429,831,0,1773,42,124,1773,1773,1543,148,54,54,113,96,95,63,435,391,4841,0,14,257,221,156,129,3060,4932,1939,442,0,3763.34,4,4,Xfinity -- FRONTIER -- T-Mobile US -- Mercury Broadband,0,0,1,1
18003003301,2764,1954,663,0,38,0,56,31.4,66650,0,567,80,302,67,14,40,179,1045,696,349,261,8,1015,16,6,1023,1015,900,15,19,19,45,45,71,63,96,96,2619,0,0,95,50,7,7,1827,2666,1045,109,0,4207.99,5,4,Xfinity -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003003304,4150,2500,649,22,714,0,303,34.5,42054,19,993,62,384,101,0,98,428,1770,456,1314,428,0,1426,174,170,1446,1434,1196,253,32,32,137,50,600,502,287,226,3081,15,29,381,644,54,577,2806,4019,1770,243,0,2285.86,7,4,Xfinity -- US Signal Company -- Allstream Business US LLC -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003003400,4587,3466,629,0,218,0,296,36.0,61875,0,572,181,535,292,64,80,296,2059,1501,558,653,0,1730,206,123,1739,1739,1547,175,15,15,155,125,320,167,268,205,4247,10,0,266,64,45,167,3198,4313,2059,354,0,5068.64,6,4,Xfinity -- US Signal Company -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003003500,4376,2252,784,4,715,7,40,39.7,26607,20,1129,175,361,72,0,113,804,2007,704,1303,443,0,1499,92,416,1525,1525,1254,414,106,88,384,267,679,425,237,159,3733,6,0,307,330,0,405,2955,3981,2007,355,0,4435.74,5,4,Xfinity -- US Signal Company -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003003600,6364,2468,2367,0,938,11,1383,34.8,45438,18,975,336,190,16,17,634,225,2603,901,1702,823,0,2160,244,199,2171,2171,1566,347,217,136,335,127,469,381,500,469,5096,0,0,467,801,476,632,4193,5941,2603,819,0,2461.93,6,5,Xfinity -- US Signal Company -- Mercury Broadband -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003003700,2691,2383,121,11,0,0,413,45.7,60758,10,545,121,199,54,10,48,206,1132,837,295,280,0,967,61,104,1016,1016,882,103,55,46,142,106,179,140,83,83,2532,0,1,98,60,60,0,1936,2516,1132,210,0,1779.2,5,5,Xfinity -- Mercury Broadband -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003003800,3039,2040,628,0,0,22,448,37.5,37757,22,582,196,139,44,0,274,330,1619,686,933,447,0,1388,152,79,1388,1388,1070,177,158,150,121,39,513,445,221,199,2887,0,71,0,81,0,0,2068,2878,1619,306,0,2184.92,6,5,Xfinity -- US Signal Company -- Mercury Broadband -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003003901,3359,2830,221,0,42,0,250,46.9,51176,7,787,195,294,131,39,145,217,1614,1076,538,375,0,1405,89,120,1427,1427,1153,181,106,99,118,68,174,106,369,339,3248,0,6,76,29,29,0,2492,3133,1614,190,0,2041.43,7,5,Xfinity -- US Signal Company -- Mercury Broadband -- Allstream Business US LLC -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003003902,3123,2009,809,25,19,0,349,36.8,65325,26,703,42,507,98,7,277,241,1445,675,770,412,0,1296,55,94,1307,1307,1016,105,99,68,133,102,193,174,125,110,2994,0,0,81,48,0,37,2040,2864,1445,176,0,1933.34,5,5,Xfinity -- Mercury Broadband -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003004000,3495,873,1535,0,775,0,381,28.0,57586,12,685,138,116,36,0,195,204,1106,809,297,475,0,941,138,27,941,941,735,143,46,40,128,80,225,150,122,113,2742,0,52,408,293,88,352,2002,3308,1106,446,0,3587.56,5,5,Xfinity -- Mercury Broadband -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003004101,2466,2160,197,0,27,0,72,43.0,51265,10,574,29,338,122,23,218,106,1063,552,511,172,0,688,276,99,688,688,560,178,55,8,55,40,306,101,73,63,2251,0,31,110,74,11,27,1714,2369,1063,108,0,1579.37,6,4,Xfinity -- US Signal Company -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003004103,6338,3768,1257,66,599,0,680,26.6,51976,10,574,66,869,310,10,615,685,2984,458,2526,641,0,2813,133,38,2813,2813,2403,120,140,119,429,410,519,501,306,257,5204,307,0,315,512,22,136,3438,6134,2984,213,0,7013.64,7,4,Xfinity -- Voyant Communications -- Allstream Business US LLC -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003004300,2485,693,981,44,67,0,656,35.2,27129,11,430,44,88,22,9,373,244,1056,599,457,268,0,668,115,273,682,682,391,350,114,75,168,92,352,131,111,79,2096,0,19,171,199,163,36,1454,2394,1056,475,0,1735.1,7,5,Xfinity -- Mercury Broadband -- Fusion -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003004400,3194,641,1181,91,0,0,1492,31.8,37147,26,548,198,161,142,0,332,246,1147,631,516,472,0,1031,35,81,1040,1040,663,99,17,17,127,101,396,396,139,101,2381,0,74,166,573,461,22,1959,2918,1147,533,0,3970.57,6,5,Xfinity -- US Signal Company -- Mercury Broadband -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003010100,5521,5457,0,8,0,0,54,32.7,79855,379,763,109,563,214,30,95,396,1764,1594,170,571,7,1299,269,189,1306,1299,728,365,18,18,40,40,80,25,272,149,5387,0,0,33,101,11,45,3254,5041,1764,91,1,107.13,8,5,Xfinity -- Benton Ridge Telephone Company -- MCC_Georgia_LLC -- Three Rivers Communications -- MetaLINK Technologies Inc. -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
18003010201,7530,7022,105,0,107,0,255,39.6,122628,66,860,66,1432,528,173,234,335,2535,2455,80,1186,0,2388,118,29,2388,2388,1802,131,41,27,52,11,163,147,142,101,7151,11,67,152,149,35,0,4877,7162,2535,85,0,461.64,11,6,Xfinity -- Baseline Internet -- Benton Ridge Telephone Company -- Mercury Broadband -- MCC_Georgia_LLC -- Allstream Business US LLC -- Three Rivers Communications -- T-Mobile US -- MetaLINK Technologies Inc. -- Verizon -- FRONTIER,0,0,1,1
18003010202,6159,5871,23,6,0,9,104,35.9,89507,152,940,83,845,304,30,164,168,2030,1869,161,671,3,1788,82,157,1799,1796,1338,202,58,5,17,0,161,127,104,101,6124,0,0,18,17,4,20,3688,5703,2030,92,0,334.66,9,5,Xfinity -- Baseline Internet -- Benton Ridge Telephone Company -- MCC_Georgia_LLC -- Three Rivers Communications -- MetaLINK Technologies Inc. -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003010304,8376,7354,213,16,194,0,339,48.0,93674,0,1370,15,1941,620,203,72,89,3447,2630,817,909,18,3199,48,182,3252,3234,3039,179,42,42,98,84,183,114,299,260,8110,0,0,90,176,47,0,6057,8081,3447,110,0,1942.05,10,6,Xfinity -- Benton Ridge Telephone Company -- Mercury Broadband -- MCC_Georgia_LLC -- Allstream Business US LLC -- Three Rivers Communications -- T-Mobile US -- MetaLINK Technologies Inc. -- Verizon -- FRONTIER,0,0,1,1
18003010305,7817,7301,188,0,172,0,167,44.2,132800,0,824,0,1763,792,278,51,1,2700,2621,79,1095,0,2595,34,71,2612,2612,2481,70,17,17,16,0,69,50,87,71,7499,0,26,201,91,33,83,5291,7586,2700,86,0,574.04,9,6,Xfinity -- Benton Ridge Telephone Company -- Mercury Broadband -- MCC_Georgia_LLC -- Three Rivers Communications -- T-Mobile US -- MetaLINK Technologies Inc. -- Verizon -- FRONTIER,0,0,1,1
18003010306,7846,6584,214,17,717,0,110,31.8,106643,19,615,82,1180,368,331,97,77,2657,2159,498,1231,0,2562,16,79,2562,2562,2254,79,30,30,67,31,83,57,226,226,7134,0,18,558,136,31,45,4608,7182,2657,144,0,577.95,7,5,Xfinity -- Benton Ridge Telephone Company -- Mercury Broadband -- MCC_Georgia_LLC -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003010307,5428,4594,311,3,315,0,238,33.3,110551,27,592,272,1113,349,143,11,85,1776,1714,62,823,0,1695,64,17,1703,1703,1585,55,0,0,41,41,58,50,143,125,4791,0,103,514,20,4,246,3573,5079,1776,183,0,2483.41,5,5,Xfinity -- Mercury Broadband -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003010308,7810,6950,408,0,68,6,259,38.0,97398,18,656,100,1770,731,109,0,251,2728,2401,327,1191,4,2659,17,48,2711,2707,2443,0,0,0,29,25,69,69,354,354,7379,0,89,323,19,35,37,5159,7092,2728,82,0,2309.31,6,5,Xfinity -- Mercury Broadband -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003010400,4190,3941,12,0,0,0,44,42.6,93422,38,845,49,516,234,5,139,65,1635,1582,53,480,20,1488,48,79,1537,1517,1141,98,36,25,12,12,138,93,112,112,4113,0,31,2,44,0,0,2875,4048,1635,111,0,113.07,8,5,Xfinity -- Benton Ridge Telephone Company -- Mercury Broadband -- MCC_Georgia_LLC -- Allstream Business US LLC -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003010500,2771,2515,10,0,0,0,16,43.8,90521,11,676,59,451,77,16,24,24,1122,950,172,323,14,1024,41,43,1044,1030,677,59,17,17,12,8,145,112,86,73,2617,0,15,139,0,0,29,2071,2637,1122,120,1,76.67,7,5,Xfinity -- Mercury Broadband -- MCC_Georgia_LLC -- T-Mobile US -- Verizon -- FRONTIER -- Brightspeed,0,0,1,1
18003010601,4692,3399,220,37,279,0,508,43.8,80938,0,905,180,671,241,9,249,64,1863,1715,148,520,0,1770,47,46,1770,1770,1532,76,52,43,49,22,119,101,256,227,4213,0,118,114,247,49,248,3460,4513,1863,316,0,640.17,8,5,Xfinity -- US Signal Company -- Mercury Broadband -- Allstream Business US LLC -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003010602,4327,3520,290,2,49,34,359,33.8,66888,118,730,76,385,71,0,111,351,1571,1030,541,472,0,1487,19,65,1487,1487,1217,84,35,9,48,19,77,69,344,344,3933,20,19,226,129,21,210,3032,4040,1571,200,0,688.13,9,5,Xfinity -- US Signal Company -- Mercury Broadband -- MCC_Georgia_LLC -- Allstream Business US LLC -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003010603,1776,1604,10,0,31,0,101,41.7,74648,4,288,28,294,62,12,47,19,769,638,131,157,0,734,18,17,746,746,655,16,14,14,20,9,89,89,117,112,1723,0,0,34,19,17,21,1227,1725,769,81,0,629.68,8,5,Xfinity -- US Signal Company -- Mercury Broadband -- Allstream Business US LLC -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003010604,2812,2050,76,31,0,0,324,28.9,40865,72,483,142,78,28,11,671,366,1037,821,216,265,0,826,135,76,826,826,614,84,65,34,128,85,270,225,196,183,2613,0,0,76,123,95,0,1660,2435,1037,139,0,1224.83,7,4,Xfinity -- US Signal Company -- Allstream Business US LLC -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003010705,4981,4218,264,0,178,8,115,34.7,77188,0,672,123,1175,364,72,109,94,2368,1574,794,495,14,2244,46,64,2271,2257,2015,82,39,23,123,123,221,171,206,206,4467,8,88,310,108,21,138,3493,4553,2368,219,0,2814.54,5,4,Xfinity -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003010706,4513,3329,270,46,619,0,89,40.3,71639,12,706,133,797,207,83,400,95,1719,1306,413,495,0,1574,97,48,1582,1582,1444,137,120,90,96,82,136,104,197,197,3800,0,148,388,177,15,278,3180,4120,1719,187,0,1562.18,7,4,Xfinity -- US Signal Company -- Allstream Business US LLC -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003010707,5350,4248,318,7,576,0,213,38.8,74853,72,572,188,607,511,55,16,125,2453,1449,1004,414,0,2295,85,73,2295,2295,2137,128,0,0,79,79,217,204,391,281,4654,0,25,339,332,0,261,3754,4991,2453,246,0,1551.05,9,5,Xfinity -- US Signal Company -- Mercury Broadband -- MCC_Georgia_LLC -- Allstream Business US LLC -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003010803,5798,4782,401,0,0,0,595,34.8,69922,0,761,85,510,185,0,158,617,2055,1754,301,856,0,1771,101,183,1771,1771,1664,245,73,73,28,8,229,104,203,190,5432,0,42,49,275,219,12,3474,5332,2055,158,0,2851.31,7,4,Xfinity -- US Signal Company -- Benton Ridge Telephone Company -- Allstream Business US LLC -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003010804,3913,3429,111,0,36,0,295,43.4,63610,24,657,266,437,193,55,406,56,1771,1507,264,442,0,1496,203,72,1504,1504,1330,267,22,22,124,115,214,166,288,105,3660,0,177,76,0,0,51,2750,3733,1771,131,0,3515.23,5,4,Xfinity -- Benton Ridge Telephone Company -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
18003010807,5410,4503,196,0,119,0,212,32.5,73255,0,1031,227,645,180,14,184,97,2082,1613,469,755,0,1890,112,80,1912,1912,1511,159,91,82,66,55,146,137,320,312,5134,0,78,168,30,16,26,3485,5039,2082,118,0,2851.21,6,4,Xfinity -- Benton Ridge Telephone Company -- Three Rivers Communications -- T-Mobile US -- Verizon -- FRONTIER,0,0,1,1
