Tract,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,High Cost,Tribal,ISP Desert,ACP Desert
47001020902,6295,5957,26,0,84,0,167,41.9,55466,149,1161,271,322,338,49,211,199,2203,1810,393,831,0,1790,133,280,1790,1790,1356,382,108,38,92,71,292,115,449,422,6203,0,10,15,67,0,44,4201,5590,2203,306,0,203.1,5,5,Xfinity -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47001021001,2633,2527,91,0,0,0,0,42.1,40455,18,692,106,134,84,44,256,274,980,833,147,368,0,816,59,105,816,816,666,147,151,134,125,61,198,149,77,66,2537,0,51,45,0,0,0,1752,2521,980,169,0,60.75,5,5,Xfinity -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47001021002,3587,3377,0,0,0,0,15,41.9,57611,37,987,333,138,65,0,418,180,1335,1127,208,428,0,1041,97,197,1041,1041,923,216,175,97,19,19,246,123,221,174,3543,0,44,0,0,0,0,2590,3507,1335,189,0,522.24,5,5,Xfinity -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47001021100,4445,3912,84,0,21,0,120,48.5,87230,0,1060,108,555,265,0,27,380,1694,1445,249,323,0,1502,105,87,1508,1508,1148,103,0,0,43,43,144,133,259,198,4327,0,24,40,54,0,46,3327,4225,1694,217,0,410.47,5,5,Xfinity -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47001021201,5045,4490,171,13,20,0,111,39.8,69345,70,1013,465,391,191,88,365,281,1903,1364,539,603,0,1597,155,151,1597,1597,1123,276,124,124,90,20,373,212,175,124,4936,0,22,69,18,85,7,3719,4722,1903,251,0,250.38,5,5,Xfinity -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47001021202,4994,4627,31,5,27,0,176,47.5,39667,44,1345,485,260,169,27,158,813,2334,1069,1265,503,0,1873,309,152,1873,1873,1470,391,120,79,640,297,244,244,479,456,4781,0,58,101,54,69,0,3885,4748,2334,327,0,1410.36,6,5,Xfinity -- TDS Telecom -- T-Mobile US -- Iris Networks -- Verizon -- AT&T Inc,0,0,1,1
47001021301,3481,3384,0,0,0,15,0,44.7,72294,0,753,286,249,143,38,15,213,1356,1176,180,327,0,1226,32,98,1266,1266,998,72,0,0,130,106,85,65,140,124,3354,15,0,0,112,0,0,2646,3423,1356,191,0,304.48,5,5,Xfinity -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47001021303,3982,3849,21,0,6,0,102,51.9,72246,0,702,235,480,131,90,288,223,1628,1380,248,349,15,1465,26,122,1505,1473,1202,123,80,55,78,64,198,170,225,225,3871,0,40,55,16,45,6,3005,3916,1628,157,0,358.49,6,6,Xfinity -- TDS Telecom -- T-Mobile US -- Verizon -- FRONTIER -- AT&T Inc,0,0,1,1
47001021304,3302,2731,202,134,53,0,0,42.9,33250,48,698,297,245,111,0,491,439,1410,878,532,346,53,1237,71,49,1301,1248,720,66,120,52,277,263,315,296,168,134,3291,0,9,0,2,0,0,2334,3163,1410,129,0,355.7,6,6,Xfinity -- TDS Telecom -- T-Mobile US -- Verizon -- FRONTIER -- AT&T Inc,0,0,1,1
47001980100,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1
47003950100,4451,3840,203,24,124,0,165,38.7,73777,0,613,166,457,212,29,191,146,1583,1505,78,561,0,1377,115,91,1377,1377,973,179,73,46,50,9,128,88,142,95,4278,0,2,106,65,31,24,3089,4212,1583,185,1,59.72,7,7,Xfinity -- Ben Lomand Rural Telephone Coop. Inc -- Charter Communications Inc -- United Communications Inc -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47003950201,3304,3179,35,0,45,0,9,39.2,84712,12,847,170,346,42,11,91,43,1217,1183,34,412,0,1094,99,24,1094,1094,834,87,0,0,58,34,95,95,114,114,3267,9,7,11,10,0,0,2343,3111,1217,82,0,72.87,6,6,Xfinity -- Charter Communications Inc -- United Communications Inc -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47003950202,4085,3707,118,0,0,0,151,45.8,69965,138,1319,223,243,25,0,148,100,1422,1002,420,325,0,977,237,208,1052,1052,757,323,20,20,217,200,166,81,110,18,3951,0,38,96,0,0,0,2862,3787,1422,176,0,93.42,5,5,Charter Communications Inc -- United Communications Inc -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47003950300,3459,3272,92,0,0,0,173,42.4,66908,74,918,121,321,75,0,129,421,1359,1157,202,478,13,1126,147,73,1151,1138,644,143,122,92,91,70,110,89,169,141,3431,0,0,28,0,0,0,2525,3352,1359,329,1,34.38,5,5,Charter Communications Inc -- United Communications Inc -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47003950401,6163,4921,278,105,0,0,1412,38.7,77188,113,1592,160,372,193,43,81,100,2165,1782,383,518,0,1897,45,223,1944,1944,1500,221,54,37,123,94,203,108,290,221,5619,14,42,47,441,369,3,4108,5959,2165,500,0,336.14,5,5,Charter Communications Inc -- United Communications Inc -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47003950402,7421,5677,587,383,0,0,1459,32.5,45100,253,1356,338,487,155,35,819,1175,2678,1519,1159,947,0,2067,233,378,2247,2247,1373,299,257,242,372,252,483,431,481,378,6656,0,31,155,579,362,0,4421,6395,2678,682,0,305.62,6,5,Charter Communications Inc -- United Communications Inc -- Fusion -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47003950500,6919,5356,613,0,0,0,1637,36.5,47353,76,1918,352,415,279,0,80,881,2660,1502,1158,1097,0,1794,391,475,1794,1794,1269,788,45,0,210,115,412,61,695,551,6009,0,191,142,577,598,0,4658,6480,2660,611,0,641.93,6,5,Charter Communications Inc -- TPx Communications -- United Communications Inc -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47003950600,8475,5449,1204,0,0,0,1737,29.7,55264,96,1970,389,552,14,111,485,870,2951,1109,1842,1211,0,2504,66,381,2634,2634,2114,209,80,5,389,253,296,264,506,506,7501,5,63,168,738,632,21,5257,7950,2951,696,0,575.14,5,5,Charter Communications Inc -- United Communications Inc -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47003950700,3278,3014,113,1,0,0,114,49.1,66800,20,654,233,372,125,60,134,153,1248,1081,167,279,0,1027,163,58,1041,1041,377,157,23,9,53,32,211,184,172,155,3213,0,38,10,17,0,11,2432,3153,1248,120,1,57.86,6,6,Ben Lomand Rural Telephone Coop. Inc -- Charter Communications Inc -- United Communications Inc -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47003950800,2978,2912,24,0,0,0,0,43.9,76364,10,677,57,486,89,58,68,60,1186,1158,28,389,11,1068,71,36,1087,1076,598,70,16,16,49,48,114,93,127,108,2939,0,18,3,18,0,0,2097,2846,1186,249,1,35.08,6,6,Point Broadband Fiber Holding LLC -- Charter Communications Inc -- United Communications Inc -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47005963000,3235,3116,3,0,22,0,91,52.1,51170,41,940,250,118,92,7,164,399,1373,1054,319,324,0,835,377,161,889,889,492,468,120,34,160,77,221,105,149,108,3176,0,12,47,0,0,0,2507,3064,1373,214,1,24.59,9,6,Charter Communications Inc -- TEC Bay Springs Division -- MCC_Georgia_LLC -- T-Mobile US -- LTD Broadband -- GigFire -- Verizon -- SCRNCOM LLC -- AT&T Inc,0,0,1,1
47005963100,3114,2716,73,18,148,0,168,46.7,57670,47,702,190,228,76,0,100,562,1297,985,312,262,18,1005,94,180,1023,1005,591,232,41,19,189,78,179,117,224,192,2904,0,0,210,0,0,0,2192,3014,1297,314,1,56.6,9,6,Charter Communications Inc -- TEC Bay Springs Division -- MCC_Georgia_LLC -- T-Mobile US -- LTD Broadband -- GigFire -- Verizon -- SCRNCOM LLC -- AT&T Inc,0,0,1,1
47005963200,2020,1820,77,0,0,123,17,54.1,41372,64,572,178,94,48,0,363,188,956,813,143,171,5,682,128,141,709,704,148,242,66,29,232,162,93,57,180,104,2017,0,3,0,0,0,0,1508,1913,956,159,1,17.07,8,6,Charter Communications Inc -- TEC Bay Springs Division -- T-Mobile US -- LTD Broadband -- GigFire -- Verizon -- SCRNCOM LLC -- AT&T Inc,0,0,1,1
47005963300,3663,3452,151,0,0,0,5,43.6,45408,39,884,198,218,131,54,177,352,1475,888,587,458,0,1252,66,157,1252,1252,1012,209,0,0,225,118,309,222,273,251,3597,12,42,12,0,0,0,2709,3443,1475,395,1,499.7,8,6,Charter Communications Inc -- TEC Bay Springs Division -- T-Mobile US -- LTD Broadband -- GigFire -- Verizon -- SCRNCOM LLC -- AT&T Inc,0,0,1,1
47005963400,3901,3732,0,0,0,0,8,44.3,48234,156,1233,209,75,85,6,295,235,1635,1240,395,473,0,1203,224,208,1210,1210,622,407,112,85,179,43,248,175,311,246,3876,0,15,0,10,0,10,2675,3763,1635,419,1,46.32,9,7,Charter Communications Inc -- TEC Bay Springs Division -- TDS Telecom -- T-Mobile US -- LTD Broadband -- GigFire -- Verizon -- SCRNCOM LLC -- AT&T Inc,0,0,1,1
47007953000,4215,4136,0,3,0,0,166,45.8,44608,234,1161,363,94,90,0,349,627,1477,1294,183,548,0,1219,71,187,1264,1264,882,196,87,57,93,50,349,283,307,291,4090,46,0,44,35,44,0,3403,4053,1477,264,1,36.14,0,0,0,0,0,0,0
47007953101,1784,1745,0,0,0,0,16,47.5,83700,38,488,28,231,37,0,163,54,692,619,73,256,11,524,65,92,535,524,392,142,67,53,35,35,70,42,25,16,1757,0,6,19,2,0,0,1307,1706,692,118,0,30.52,2,2,T-Mobile US -- Verizon,0,0,1,1
47007953102,4360,3285,517,26,18,0,231,43.7,38917,117,1295,461,191,131,26,445,916,1334,816,518,336,0,826,161,347,876,863,633,426,113,53,285,200,221,114,147,72,4145,0,0,46,169,76,0,3102,4101,1334,243,0,61.77,0,0,0,0,0,0,0
47007953200,4457,4060,328,16,2,0,35,42.3,66111,119,1047,425,212,105,19,336,659,1348,1183,165,413,0,1152,27,169,1190,1190,799,131,81,58,269,207,169,142,54,54,4436,0,21,0,0,10,48,3629,4317,1348,216,1,28.83,0,0,0,0,0,0,0
47009010100,3217,1764,645,20,140,0,391,34.4,45826,16,953,116,249,51,0,151,212,1111,699,412,364,0,997,114,0,997,997,786,45,52,29,180,102,150,142,232,227,2937,0,0,116,164,117,116,2187,3045,1111,240,0,1033.42,6,6,Xfinity -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009010200,7257,6310,450,0,80,0,259,40.2,70677,0,1113,149,1473,482,229,331,199,3044,2155,889,732,36,2583,184,241,2619,2583,2253,395,67,18,149,68,283,179,477,393,6793,0,32,368,64,140,0,5176,6901,3044,614,0,1026.27,5,5,Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009010301,6501,5265,335,0,71,0,705,32.7,62674,17,1023,210,756,154,60,151,896,2478,1076,1402,765,0,2117,234,127,2117,2117,1640,361,105,49,135,116,381,300,313,277,5699,0,19,340,443,407,16,4097,6014,2478,376,0,847.85,6,6,Xfinity -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009010302,3701,3533,81,0,18,0,370,48.6,81014,52,875,121,365,125,121,107,202,1532,1121,411,363,0,1239,148,145,1295,1295,981,204,19,19,50,50,281,202,79,61,3531,16,0,31,123,78,0,2852,3526,1532,221,0,407.37,7,6,Xfinity -- Charter Communications Inc -- Fusion -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009010400,3742,3249,46,6,0,0,451,39.9,69091,38,983,139,310,170,9,360,112,1280,990,290,460,0,1077,109,94,1084,1084,910,179,46,19,118,57,91,79,157,112,3498,0,24,46,174,75,2,2623,3460,1280,260,0,250.1,7,6,Xfinity -- Charter Communications Inc -- WireTower.Net| Planet Connect| SevierNet -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009010500,2600,2333,115,0,0,0,144,50.2,44505,34,425,71,277,129,73,110,205,1251,566,685,297,0,915,118,218,938,938,750,244,58,29,248,157,172,104,216,144,2472,28,8,19,73,73,0,1969,2570,1251,272,0,1962.52,5,5,Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009010600,4218,3515,294,0,0,0,103,30.8,61185,0,575,160,411,247,58,189,263,1405,691,714,399,0,1140,183,82,1147,1147,873,140,168,126,131,86,144,98,144,117,4160,0,27,16,15,36,0,2358,4105,1405,191,0,2537.1,5,5,Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009010700,5193,4639,254,20,54,0,283,35.8,72202,50,843,154,665,226,66,224,238,1865,1268,597,691,0,1676,122,67,1676,1676,1391,185,114,69,67,53,146,133,230,180,4941,45,19,103,85,93,54,3383,4869,1865,366,0,2563.62,5,5,Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009010800,2912,2577,251,0,0,0,168,38.9,30000,59,631,255,154,34,10,150,732,1312,727,585,426,0,867,255,190,878,878,725,364,97,64,205,84,398,242,97,65,2847,0,9,0,56,42,0,2060,2745,1312,253,0,3118.87,5,5,Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009010900,6184,5298,26,0,251,0,633,41.5,72569,132,1356,409,607,96,0,170,255,2488,1879,609,701,0,2182,94,212,2182,2182,2007,262,73,32,87,65,449,378,229,217,5868,0,42,69,205,61,99,4375,5774,2488,484,0,658.15,7,6,Xfinity -- Charter Communications Inc -- WireTower.Net| Planet Connect| SevierNet -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009011001,6322,5743,45,0,93,0,189,43.7,78922,120,934,243,1082,423,55,149,109,2371,2104,267,784,13,2144,67,147,2194,2181,1932,160,67,44,116,64,215,184,408,382,6042,0,79,54,147,18,114,4494,5979,2371,413,0,905.59,7,6,Xfinity -- Charter Communications Inc -- WireTower.Net| Planet Connect| SevierNet -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009011002,4634,4479,25,25,0,29,15,49.9,80328,63,1096,177,388,185,31,180,107,1910,1587,323,477,0,1746,91,73,1747,1747,1505,153,48,22,85,56,241,181,144,144,4474,29,31,76,24,0,11,3589,4548,1910,281,0,321.22,6,5,Charter Communications Inc -- WireTower.Net| Planet Connect| SevierNet -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009011101,5178,4830,64,10,0,0,155,49.7,82604,0,1185,204,529,358,135,229,140,2249,1846,403,363,0,1928,279,42,1928,1928,1606,304,54,54,94,63,196,48,239,144,5129,0,15,16,18,0,23,3948,5033,2249,240,0,779.27,6,6,Xfinity -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009011102,9030,8599,121,0,0,0,251,45.7,85720,32,1529,146,1773,1051,179,286,158,3677,2885,792,994,0,3316,209,152,3328,3328,2770,311,106,44,119,69,370,269,345,330,8720,0,131,23,156,174,0,6554,8442,3677,395,0,1702.04,6,6,Xfinity -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009011201,4897,4502,263,0,40,0,190,38.9,55893,16,1216,92,468,258,67,491,250,2122,1271,851,658,0,1964,75,83,2001,2001,1499,121,139,127,128,82,399,348,239,239,4692,0,12,66,127,92,40,3512,4678,2122,498,0,1107.07,8,7,Xfinity -- Point Broadband Fiber Holding LLC -- Charter Communications Inc -- Fusion -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009011202,4363,3956,74,0,110,0,23,40.0,68813,10,936,169,446,163,131,158,52,1648,1032,616,488,0,1442,86,120,1442,1442,1293,206,76,35,62,10,172,116,319,302,4183,23,0,149,8,0,0,2693,4105,1648,321,0,1353.93,7,6,Xfinity -- Charter Communications Inc -- Fusion -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009011301,6190,6020,1,0,18,0,49,48.7,73594,58,1543,324,678,257,18,174,344,2302,1923,379,542,0,2023,159,120,2023,2023,1712,259,97,40,137,88,318,257,295,211,6051,0,37,69,33,0,0,4793,5925,2302,392,0,340.71,7,6,Xfinity -- Charter Communications Inc -- WireTower.Net| Planet Connect| SevierNet -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009011302,6610,6304,0,0,75,0,292,40.5,94732,56,1416,198,928,270,113,142,140,2251,2114,137,774,0,1764,317,170,1764,1764,1351,419,4,4,61,0,308,171,136,61,6468,0,0,110,32,0,16,4611,6368,2251,408,0,208.42,7,6,Xfinity -- Charter Communications Inc -- WireTower.Net| Planet Connect| SevierNet -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009011401,1748,1644,41,0,4,0,49,53.1,55938,0,339,66,236,94,24,122,88,824,607,217,179,3,651,39,131,658,655,472,158,77,35,67,27,135,75,115,103,1699,0,26,23,0,0,0,1357,1676,824,104,1,49.04,7,5,Xfinity -- WireTower.Net| Planet Connect| SevierNet -- TDS Telecom -- T-Mobile US -- Verizon -- Wifisquard -- AT&T Inc,0,0,1,1
47009011403,2146,2133,0,0,0,0,19,43.6,66875,47,631,109,47,34,0,92,61,782,650,132,222,0,618,64,100,630,630,568,152,22,13,80,59,16,16,164,127,2124,19,0,3,0,7,0,1562,2024,782,137,0,101.15,6,6,Xfinity -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009011404,2340,2294,7,0,0,0,0,60.7,53000,33,521,159,282,198,31,60,152,1012,838,174,150,0,868,58,86,868,868,662,137,43,25,51,48,144,104,236,169,2309,0,27,4,0,0,0,2001,2337,1012,124,0,74.71,6,5,Xfinity -- BreezeAir Networks LLC -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009011501,1668,1632,0,0,0,0,12,52.4,58704,19,545,94,129,139,28,36,90,702,609,93,154,33,504,76,89,545,512,293,138,26,18,40,20,120,72,110,67,1638,0,7,11,12,0,0,1253,1602,702,85,1,35.81,6,5,Xfinity -- Charter Communications Inc -- BreezeAir Networks LLC -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009011502,3876,3776,0,0,13,7,26,52.1,58102,0,1045,184,376,153,35,225,336,1685,1488,197,352,0,1238,316,131,1238,1238,1048,351,67,67,209,79,170,105,230,138,3839,7,0,21,9,9,0,3137,3798,1685,329,0,167.33,7,6,Xfinity -- Charter Communications Inc -- BreezeAir Networks LLC -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009011503,7479,7156,0,0,11,0,115,52.6,85911,0,2193,134,905,285,111,108,114,2778,2554,224,818,0,2524,67,187,2540,2540,2036,238,108,94,68,68,217,136,246,225,7433,0,0,35,11,12,0,5798,6959,2778,335,0,275.6,6,6,Xfinity -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009011603,5404,5065,0,1,13,0,209,46.8,68724,55,1787,298,549,151,41,167,255,2170,1841,329,614,0,1962,156,52,1971,1971,1411,177,41,38,91,73,115,85,354,340,5297,0,55,13,39,0,8,4027,5268,2170,203,0,226.05,7,6,Xfinity -- Charter Communications Inc -- BreezeAir Networks LLC -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009011604,4559,4234,215,14,0,0,20,43.9,90045,18,1064,186,441,209,54,172,57,1703,1398,305,501,0,1528,70,105,1564,1564,1242,134,97,73,50,36,97,76,115,100,4506,0,10,22,21,0,0,3329,4372,1703,246,0,305.29,6,6,Xfinity -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009011605,3452,3192,105,0,4,0,87,56.8,90347,64,615,164,606,356,37,172,263,1511,1402,109,256,0,1337,46,128,1345,1345,1095,160,98,50,77,40,156,147,107,60,3301,11,30,64,46,6,4,2797,3310,1511,186,0,203.09,6,6,Xfinity -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009011606,6398,6180,130,8,13,0,0,46.3,78737,63,1443,222,765,172,2,73,177,2672,2386,286,670,0,2095,381,196,2095,2095,1580,501,0,0,171,80,228,181,355,171,6309,0,8,66,15,0,0,4965,6179,2672,349,0,272.06,7,6,Xfinity -- Charter Communications Inc -- BreezeAir Networks LLC -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009011607,4128,4072,0,0,26,0,26,35.5,76893,11,908,164,335,98,38,37,277,1321,1055,266,380,0,1258,22,41,1258,1258,1132,63,11,11,103,65,99,89,97,92,4092,10,0,26,0,0,26,2665,3748,1321,233,0,599.92,6,6,Xfinity -- Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0,0,1,1
47009980100,4,2,1,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,2.01,0,0,0,0,0,0,1
47009980200,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.08,0,0,0,1,0,1,1
